"name","market_value","team"
"Héctor Herrera","16,00 mill. €","Atlético"
"Toni Moya","300 mil €","Atlético"
"Thomas Lemar","24,00 mill. €","Atlético"
"Óscar Clemente","900 mil €","Atlético"
"Yannick Carrasco","22,50 mill. €","Atlético"
"Vitolo","14,50 mill. €","Atlético"
"Rodrigo Riquelme","2,30 mill. €","Atlético"
"Germán Valera","1,80 mill. €","Atlético"
"João Félix","81,00 mill. €","Atlético"
"Ángel Correa","32,00 mill. €","Atlético"
"Álvaro Morata","36,00 mill. €","Atlético"
"Diego Costa","14,50 mill. €","Atlético"
"Sergio Camello","2,30 mill. €","Atlético"
"Ivan Saponjic","1,20 mill. €","Atlético"
"Darío Poveda","250 mil €","Atlético"
"Marc-André ter Stegen","72,00 mill. €","Barcelona"
"Neto","14,50 mill. €","Barcelona"
"Iñaki Peña","2,30 mill. €","Barcelona"
"Arnau Tenas","-","Barcelona"
"Clément Lenglet","48,00 mill. €","Barcelona"
"Samuel Umtiti","32,00 mill. €","Barcelona"
"Gerard Piqué","20,00 mill. €","Barcelona"
"Jean-Clair Todibo","9,00 mill. €","Barcelona"
"Ronald Araujo","4,50 mill. €","Barcelona"
"Jorge Cuenca","2,30 mill. €","Barcelona"
"Chumi","1,80 mill. €","Barcelona"
"Jordi Alba","40,00 mill. €","Barcelona"
"Junior Firpo","20,00 mill. €","Barcelona"
"Sergio Akieme","300 mil €","Barcelona"
"Nélson Semedo","32,00 mill. €","Barcelona"
"Moussa Wagué","6,70 mill. €","Barcelona"
"Dani Morer","300 mil €","Barcelona"
"Óscar Mingueza","200 mil €","Barcelona"
"Sergio Busquets","28,00 mill. €","Barcelona"
"Jandro Orellana","300 mil €","Barcelona"
"Frenkie de Jong","72,00 mill. €","Barcelona"
"Arthur Melo","56,00 mill. €","Barcelona"
"Sergi Roberto","40,00 mill. €","Barcelona"
"Ivan Rakitic","20,00 mill. €","Barcelona"
"Carles Aleñá","18,00 mill. €","Barcelona"
"Arturo Vidal","11,00 mill. €","Barcelona"
"Riqui Puig","9,00 mill. €","Barcelona"
"Ludovit Reis","2,70 mill. €","Barcelona"
"Monchu","900 mil €","Barcelona"
"Rafinha","9,50 mill. €","Barcelona"
"Álex Collado","4,50 mill. €","Barcelona"
"Ansu Fati","36,00 mill. €","Barcelona"
"Konrad de la Fuente","450 mil €","Barcelona"
"Kike Saverio","300 mil €","Barcelona"
"Lionel Messi","112,00 mill. €","Barcelona"
"Carles Pérez","9,00 mill. €","Barcelona"
"Antoine Griezmann","96,00 mill. €","Barcelona"
"Ousmane Dembélé","56,00 mill. €","Barcelona"
"Luis Suárez","28,00 mill. €","Barcelona"
"Martin Braithwaite","9,50 mill. €","Barcelona"
"Abel Ruiz","4,50 mill. €","Barcelona"
"Rey Manaj","725 mil €","Barcelona"
"Oier Olazábal","1,60 mill. €","Espanyol"
"Diego López","800 mil €","Espanyol"
"Adri López","200 mil €","Espanyol"
"Andrés Prieto","200 mil €","Espanyol"
"Leandro Cabrera","8,00 mill. €","Espanyol"
"David López","6,00 mill. €","Espanyol"
"Bernardo Espinosa","4,80 mill. €","Espanyol"
"Fernando Calero","4,00 mill. €","Espanyol"
"Naldo","1,60 mill. €","Espanyol"
"Lluís López","1,20 mill. €","Espanyol"
"Ricard Pujol","200 mil €","Espanyol"
"Roman Tugarinov","150 mil €","Espanyol"
"Adrià Pedrosa","9,00 mill. €","Espanyol"
"Dídac Vilà","3,20 mill. €","Espanyol"
"Víctor Gómez","2,30 mill. €","Espanyol"
"Sébastien Corchia","1,60 mill. €","Espanyol"
"Javi López","800 mil €","Espanyol"
"Pipa","450 mil €","Espanyol"
"Marc Roca","16,00 mill. €","Espanyol"
"Ander Iturraspe","2,00 mill. €","Espanyol"
"Sergi Darder","11,00 mill. €","Espanyol"
"Esteban Granero","2,40 mill. €","Espanyol"
"Víctor Sánchez","2,40 mill. €","Espanyol"
"Pol Lozano","1,30 mill. €","Espanyol"
"Dani Villahermosa","-","Espanyol"
"Óscar Melendo","6,00 mill. €","Espanyol"
"Pablo Piatti","2,40 mill. €","Espanyol"
"Nico Melamed","300 mil €","Espanyol"
"Matías Vargas","9,00 mill. €","Espanyol"
"Javi Puado","900 mil €","Espanyol"
"Mohamed Ezzarfani","300 mil €","Espanyol"
"Lei Wu","8,00 mill. €","Espanyol"
"Adrián Embarba","5,50 mill. €","Espanyol"
"Raúl de Tomás","16,00 mill. €","Espanyol"
"Borja Iglesias","14,50 mill. €","Espanyol"
"Jonathan Calleri","6,00 mill. €","Espanyol"
"Facundo Ferreyra","3,20 mill. €","Espanyol"
"Víctor Campuzano","2,40 mill. €","Espanyol"
"Kévin Soni","200 mil €","Espanyol"
"Ferran Jutglà","150 mil €","Espanyol"
"Thibaut Courtois","48,00 mill. €","Real Madrid"
"Alphonse Areola","13,00 mill. €","Real Madrid"
"Keylor Navas","8,00 mill. €","Real Madrid"
"Diego Altube","100 mil €","Real Madrid"
"Luis López","-","Real Madrid"
"Raphaël Varane","64,00 mill. €","Real Madrid"
"Éder Militão","36,00 mill. €","Real Madrid"
"Sergio Ramos","14,50 mill. €","Real Madrid"
"Nacho Fernández","12,00 mill. €","Real Madrid"
"Adrián Dela","250 mil €","Real Madrid"
"Ferland Mendy","32,00 mill. €","Real Madrid"
"Marcelo","16,00 mill. €","Real Madrid"
"Javi Hernández","900 mil €","Real Madrid"
"Miguel Gutiérrez","-","Real Madrid"
"Daniel Carvajal","40,00 mill. €","Real Madrid"
"Lucas Vázquez","16,00 mill. €","Real Madrid"
"Álvaro Odriozola","16,00 mill. €","Real Madrid"
"Casemiro","64,00 mill. €","Real Madrid"
"Federico Valverde","54,00 mill. €","Real Madrid"
"Toni Kroos","48,00 mill. €","Real Madrid"
"Luka Modrić","12,00 mill. €","Real Madrid"
"Isco","40,00 mill. €","Real Madrid"
"James Rodríguez","32,00 mill. €","Real Madrid"
"Marco Asensio","32,00 mill. €","Real Madrid"
"Reinier","22,50 mill. €","Real Madrid"
"Eden Hazard","80,00 mill. €","Real Madrid"
"Vinicius Junior","45,00 mill. €","Real Madrid"
"Rodrygo","45,00 mill. €","Real Madrid"
"Gareth Bale","32,00 mill. €","Real Madrid"
"Brahim Díaz","13,50 mill. €","Real Madrid"
"Karim Benzema","32,00 mill. €","Real Madrid"
"Luka Jović","32,00 mill. €","Real Madrid"
"Mariano Díaz","13,00 mill. €","Real Madrid"
"Tomáš Vaclík","14,50 mill. €","Sevilla"
"Sergio Rico","8,00 mill. €","Sevilla"
"Yassine Bounou","4,00 mill. €","Sevilla"
"Javi Díaz","400 mil €","Sevilla"
"Alfonso Pastor","200 mil €","Sevilla"
"Diego Carlos","32,00 mill. €","Sevilla"
"Sergi Gómez","4,00 mill. €","Sevilla"
"Daniel Carriço","2,00 mill. €","Sevilla"
"Sergio Reguilón","20,00 mill. €","Sevilla"
"Sergio Escudero","4,80 mill. €","Sevilla"
"Felipe Chacartegui","250 mil €","Sevilla"
"Pablo Pérez","-","Sevilla"
"Jules Koundé","22,50 mill. €","Sevilla"
"Juanlu Sánchez","100 mil €","Sevilla"
"Fernando","8,00 mill. €","Sevilla"
"Nemanja Gudelj","5,50 mill. €","Sevilla"
"Genaro Rodríguez","150 mil €","Sevilla"
"Joan Jordán","14,50 mill. €","Sevilla"
"Óliver Torres","13,50 mill. €","Sevilla"
"Éver Banega","7,00 mill. €","Sevilla"
"Jesús Navas","3,20 mill. €","Sevilla"
"Suso","17,50 mill. €","Sevilla"
"Franco Vázquez","9,50 mill. €","Sevilla"
"Munir El Haddadi","9,00 mill. €","Sevilla"
"Pepe Mena","300 mil €","Sevilla"
"Lucas Ocampos","32,00 mill. €","Sevilla"
"Bryan Gil","9,00 mill. €","Sevilla"
"Nolito","1,60 mill. €","Sevilla"
"José Alonso Lara","450 mil €","Sevilla"
"Rony Lopes","10,00 mill. €","Sevilla"
"Álex Pozo","4,50 mill. €","Sevilla"
"Youssef En-Nesyri","12,00 mill. €","Sevilla"
"Luuk de Jong","9,50 mill. €","Sevilla"
"Munas Dabbur","8,00 mill. €","Sevilla"
"Chicharito","6,80 mill. €","Sevilla"
"Jasper Cillessen","14,50 mill. €","Valencia"
"Jaume Doménech","6,00 mill. €","Valencia"
"Cristian Rivero","250 mil €","Valencia"
"Gabriel Paulista","17,50 mill. €","Valencia"
"Mouctar Diakhaby","17,50 mill. €","Valencia"
"Eliaquim Mangala","6,00 mill. €","Valencia"
"Cristiano Piccini","6,00 mill. €","Valencia"
"Ezequiel Garay","4,80 mill. €","Valencia"
"Javi Jiménez","250 mil €","Valencia"
"José Gayà","40,00 mill. €","Valencia"
"Jaume Costa","3,20 mill. €","Valencia"
"Adrián Guerrero","250 mil €","Valencia"
"Alessandro Florenzi","16,00 mill. €","Valencia"
"Thierry Correia","2,70 mill. €","Valencia"
"Guillem Molina","150 mil €","Valencia"
"Geoffrey Kondogbia","22,50 mill. €","Valencia"
"Francis Coquelin","19,00 mill. €","Valencia"
"Hugo Guillamón","200 mil €","Valencia"
"Carlos Soler","40,00 mill. €","Valencia"
"Dani Parejo","28,00 mill. €","Valencia"
"Daniel Wass","11,00 mill. €","Valencia"
"Koba Koindredi","200 mil €","Valencia"
"Kang-in Lee","13,50 mill. €","Valencia"
"Vicente Esquerdo","300 mil €","Valencia"
"Pablo Gozálbez","-","Valencia"
"Gonçalo Guedes","22,50 mill. €","Valencia"
"Denis Cheryshev","4,80 mill. €","Valencia"
"Manu Vallejo","4,80 mill. €","Valencia"
"Ferran Torres","45,00 mill. €","Valencia"
"Rodrigo","40,00 mill. €","Valencia"
"Maxi Gómez","32,00 mill. €","Valencia"
"Kévin Gameiro","6,50 mill. €","Valencia"
"Rubén Sobrino","2,40 mill. €","Valencia"
"Álex Remiro","12,00 mill. €","R. Sociedad"
"Miguel Ángel Moyá","1,20 mill. €","R. Sociedad"
"Andoni Zubiaurre","300 mil €","R. Sociedad"
"Gaizka Ayesa","50 mil €","R. Sociedad"
"Igor Zubeldia","24,00 mill. €","R. Sociedad"
"Diego Llorente","20,00 mill. €","R. Sociedad"
"Robin Le Normand","12,00 mill. €","R. Sociedad"
"Aritz Elustondo","8,00 mill. €","R. Sociedad"
"Modibo Sagnan","2,70 mill. €","R. Sociedad"
"Jon Pacheco","200 mil €","R. Sociedad"
"Aritz Arambarri","150 mil €","R. Sociedad"
"Aihen Muñoz","4,00 mill. €","R. Sociedad"
"Nacho Monreal","3,20 mill. €","R. Sociedad"
"Kévin Rodrigues","2,40 mill. €","R. Sociedad"
"Joseba Zaldua","12,00 mill. €","R. Sociedad"
"Andoni Gorosabel","1,60 mill. €","R. Sociedad"
"Asier Illarramendi","14,50 mill. €","R. Sociedad"
"Martín Zubimendi","250 mil €","R. Sociedad"
"Mikel Merino","24,00 mill. €","R. Sociedad"
"Ander Guevara","6,00 mill. €","R. Sociedad"
"Rubén Pardo","2,40 mill. €","R. Sociedad"
"Luca Sangalli","2,40 mill. €","R. Sociedad"
"David Zurutuza","1,60 mill. €","R. Sociedad"
"Martin Ødegaard","45,00 mill. €","R. Sociedad"
"David Silva","12,00 mill. €","R. Sociedad"
"Roberto López","900 mil €","R. Sociedad"
"Ander Barrenetxea","9,00 mill. €","R. Sociedad"
"Julen Lobete","900 mil €","R. Sociedad"
"Naïs Djouahra","200 mil €","R. Sociedad"
"Portu","16,00 mill. €","R. Sociedad"
"Adnan Januzaj","9,50 mill. €","R. Sociedad"
"Mikel Oyarzabal","48,00 mill. €","R. Sociedad"
"Willian José","24,00 mill. €","R. Sociedad"
"Alexander Isak","22,50 mill. €","R. Sociedad"
"Carlos Fernández","3,20 mill. €","R. Sociedad"
"Jon Bautista","1,40 mill. €","R. Sociedad"
"Rubén Blanco","8,00 mill. €","Celta"
"Sergio Álvarez","1,20 mill. €","Celta"
"Dragan Rosic","400 mil €","Celta"
"Iván Villar","300 mil €","Celta"
"Fran Vieites","50 mil €","Celta"
"Iago Domínguez","50 mil €","Celta"
"Joseph Aidoo","6,50 mill. €","Celta"
"Jeison Murillo","6,50 mill. €","Celta"
"Néstor Araújo","5,50 mill. €","Celta"
"David Costas","1,60 mill. €","Celta"
"Jorge Sáenz","1,60 mill. €","Celta"
"José Fontán","100 mil €","Celta"
"Lucas Olaza","3,20 mill. €","Celta"
"David Juncà","1,20 mill. €","Celta"
"Hugo Mallo","7,00 mill. €","Celta"
"Kevin Vázquez","800 mil €","Celta"
"Sergio Carreira","150 mil €","Celta"
"Stanislav Lobotka","16,00 mill. €","Celta"
"Okay Yokuşlu","6,00 mill. €","Celta"
"Filip Bradaric","3,20 mill. €","Celta"
"Fran Beltrán","13,50 mill. €","Celta"
"Pape Cheikh","5,50 mill. €","Celta"
"Brais Méndez","12,00 mill. €","Celta"
"Denis Suárez","9,50 mill. €","Celta"
"Rafinha","9,50 mill. €","Celta"
"Pione Sisto","4,80 mill. €","Celta"
"Nolito","1,60 mill. €","Celta"
"Juan Hernández","650 mil €","Celta"
"Jacobo González","200 mil €","Celta"
"Sergio Bermejo","200 mil €","Celta"
"Iker Losada","300 mil €","Celta"
"Iago Aspas","16,00 mill. €","Celta"
"Santi Mina","14,50 mill. €","Celta"
"Fedor Smolov","7,00 mill. €","Celta"
"Gabriel Fernández","2,40 mill. €","Celta"
"Sergio Asenjo","9,50 mill. €","Villarreal"
"Andrés Fernández","800 mil €","Villarreal"
"Mariano Barbosa","300 mil €","Villarreal"
"Pau Torres","16,00 mill. €","Villarreal"
"Mario Gaspar","6,00 mill. €","Villarreal"
"Ramiro Funes Mori","4,80 mill. €","Villarreal"
"Raúl Albiol","3,20 mill. €","Villarreal"
"Soufiane Chakla","800 mil €","Villarreal"
"Alberto Moreno","6,00 mill. €","Villarreal"
"Xavi Quintillà","4,00 mill. €","Villarreal"
"Rubén Peña","6,50 mill. €","Villarreal"
"Andrei Rațiu","300 mil €","Villarreal"
"Miguel Leal","200 mil €","Villarreal"
"Vicente Iborra","6,00 mill. €","Villarreal"
"Santiago Cáseres","4,80 mill. €","Villarreal"
"Bruno Soriano","475 mil €","Villarreal"
"Sergio Lozano","200 mil €","Villarreal"
"Frank Anguissa","20,00 mill. €","Villarreal"
"Manu Trigueros","12,00 mill. €","Villarreal"
"Santi Cazorla","3,20 mill. €","Villarreal"
"Manu Morlanes","1,80 mill. €","Villarreal"
"Iván Martín","300 mil €","Villarreal"
"Ramiro Guerra","200 mil €","Villarreal"
"Moi Gómez","4,80 mill. €","Villarreal"
"Javi Ontiveros","7,00 mill. €","Villarreal"
"Álex Baena","200 mil €","Villarreal"
"Samuel Chukwueze","27,00 mill. €","Villarreal"
"Leo Suárez","1,00 mill. €","Villarreal"
"Paco Alcácer","28,00 mill. €","Villarreal"
"Gerard Moreno","16,00 mill. €","Villarreal"
"Karl Toko Ekambi","14,00 mill. €","Villarreal"
"Carlos Bacca","2,40 mill. €","Villarreal"
"Fer Niño","900 mil €","Villarreal"
"Marko Dmitrovic","9,50 mill. €","Eibar"
"Yoel Rodríguez","1,20 mill. €","Eibar"
"Paulo Oliveira","4,80 mill. €","Eibar"
"Pedro Bigas","1,60 mill. €","Eibar"
"Anaitz Arbilla","1,60 mill. €","Eibar"
"Esteban Burgos","725 mil €","Eibar"
"Iván Ramis","650 mil €","Eibar"
"Unai Dufur","-","Eibar"
"Cote","4,00 mill. €","Eibar"
"Rafa Soares","2,40 mill. €","Eibar"
"Ekhi Bravo","-","Eibar"
"Álvaro Tejero","2,40 mill. €","Eibar"
"Rober Correa","475 mil €","Eibar"
"Sergio Cubero","-","Eibar"
"Sergio Álvarez","1,60 mill. €","Eibar"
"Pape Diop","1,20 mill. €","Eibar"
"Gonzalo Escalante","3,20 mill. €","Eibar"
"Edu Expósito","3,20 mill. €","Eibar"
"Sebastián Cristóforo","1,20 mill. €","Eibar"
"Miguel Marí","250 mil €","Eibar"
"Miguel Atienza","150 mil €","Eibar"
"Pablo de Blasis","1,40 mill. €","Eibar"
"Takashi Inui","2,40 mill. €","Eibar"
"Fabián Orellana","1,60 mill. €","Eibar"
"Pedro León","1,40 mill. €","Eibar"
"Sergi Enrich","2,40 mill. €","Eibar"
"Kike García","2,40 mill. €","Eibar"
"Charles","1,20 mill. €","Eibar"
"Quique González","800 mil €","Eibar"
"Joel Robles","6,00 mill. €","Betis"
"Dani Martín","2,70 mill. €","Betis"
"Carlos Marín","100 mil €","Betis"
"Dani Rebollo","-","Betis"
"Marc Bartra","17,50 mill. €","Betis"
"Aïssa Mandi","16,00 mill. €","Betis"
"Sidnei","8,00 mill. €","Betis"
"Zouhair Feddal","4,00 mill. €","Betis"
"Edgar González","800 mil €","Betis"
"Ricardo Visus","-","Betis"
"Alfonso Pedraza","9,50 mill. €","Betis"
"Álex Moreno","5,50 mill. €","Betis"
"Emerson Royal","18,00 mill. €","Betis"
"Francis Guerrero","2,40 mill. €","Betis"
"Antonio Barragán","1,60 mill. €","Betis"
"José Luis Trápaga","-","Betis"
"William Carvalho","16,00 mill. €","Betis"
"Guido Rodríguez","8,00 mill. €","Betis"
"Javi García","1,60 mill. €","Betis"
"Carles Aleñá","18,00 mill. €","Betis"
"Andrés Guardado","3,20 mill. €","Betis"
"Wilfrid Kaptoum","2,40 mill. €","Betis"
"Ismael Gutiérrez","900 mil €","Betis"
"David Ramos","250 mil €","Betis"
"Ale Meléndez","-","Betis"
"Nil Garrido","-","Betis"
"Nabil Fekir","32,00 mill. €","Betis"
"Sergio Canales","20,00 mill. €","Betis"
"Jorge Jiménez","-","Betis"
"Cristian Tello","4,80 mill. €","Betis"
"Juanmi","4,00 mill. €","Betis"
"Diego Lainez","9,00 mill. €","Betis"
"Joaquín","1,60 mill. €","Betis"
"Rodri Sánchez","-","Betis"
"Ángel Baena","-","Betis"
"Loren Morón","16,00 mill. €","Betis"
"Borja Iglesias","14,50 mill. €","Betis"
"Raúl García","-","Betis"
"Fernando Pacheco","14,50 mill. €","Alavés"
"Antonio Sivera","1,20 mill. €","Alavés"
"Roberto","800 mil €","Alavés"
"Aritz Castro","50 mil €","Alavés"
"Guillermo Maripán","11,00 mill. €","Alavés"
"Víctor Laguardia","7,00 mill. €","Alavés"
"Rubén Duarte","4,80 mill. €","Alavés"
"Lisandro Magallán","4,80 mill. €","Alavés"
"Rodrigo Ely","1,60 mill. €","Alavés"
"Tachi","800 mil €","Alavés"
"Adrián Marín","650 mil €","Alavés"
"Javi López","250 mil €","Alavés"
"Martín Aguirregabiria","4,80 mill. €","Alavés"
"Ximo Navarro","2,00 mill. €","Alavés"
"Rafa Navarro","400 mil €","Alavés"
"Ljubomir Fejsa","2,80 mill. €","Alavés"
"Jeando Fuchs","1,20 mill. €","Alavés"
"Dani Torres","475 mil €","Alavés"
"Víctor Camarasa","4,00 mill. €","Alavés"
"Pere Pons","3,20 mill. €","Alavés"
"Tomás Pina","2,00 mill. €","Alavés"
"Mubarak Wakaso","2,00 mill. €","Alavés"
"Manu García","1,40 mill. €","Alavés"
"Ismael Gutiérrez","900 mil €","Alavés"
"Javi Muñoz","325 mil €","Alavés"
"Abdallahi Mahmoud","100 mil €","Alavés"
"Burgui","1,20 mill. €","Alavés"
"José Luis Rodríguez","450 mil €","Alavés"
"Borja Sainz","300 mil €","Alavés"
"Aleix Vidal","3,50 mill. €","Alavés"
"Luis Rioja","2,00 mill. €","Alavés"
"Paulino de la Fuente","250 mil €","Alavés"
"Lucas Pérez","12,00 mill. €","Alavés"
"Joselu","6,00 mill. €","Alavés"
"Oliver Burke","4,80 mill. €","Alavés"
"John Guidetti","1,60 mill. €","Alavés"
"Edgar Méndez","1,60 mill. €","Alavés"
"Juan Soriano","1,60 mill. €","Leganés"
"Iván Cuéllar","650 mil €","Leganés"
"André Grandi","300 mil €","Leganés"
"Pablo Lombo","-","Leganés"
"Dimitrios Siovas","4,80 mill. €","Leganés"
"Chidozie Awaziem","4,00 mill. €","Leganés"
"Unai Bustinza","3,20 mill. €","Leganés"
"Kenneth Omeruo","2,40 mill. €","Leganés"
"Rodri Tarín","1,20 mill. €","Leganés"
"Ivi López","-","Leganés"
"Jonathan Silva","3,20 mill. €","Leganés"
"Kévin Rodrigues","2,40 mill. €","Leganés"
"Vasyl Kravets","1,60 mill. €","Leganés"
"Mario del Campo","100 mil €","Leganés"
"Roberto Rosales","1,60 mill. €","Leganés"
"Rubén Pérez","6,00 mill. €","Leganés"
"Ibrahim Amadou","5,50 mill. €","Leganés"
"Aymane Mourid","-","Leganés"
"Roque Mesa","5,50 mill. €","Leganés"
"Recio","2,40 mill. €","Leganés"
"Christian Rivera","1,60 mill. €","Leganés"
"Javi Eraso","1,20 mill. €","Leganés"
"Iván Amores","-","Leganés"
"Marc Navarro","1,20 mill. €","Leganés"
"Óscar Rodríguez","11,00 mill. €","Leganés"
"Federico Varela","800 mil €","Leganés"
"Bryan Gil","9,00 mill. €","Leganés"
"José Manuel Arnáiz","2,00 mill. €","Leganés"
"Alexander Szymanowski","800 mil €","Leganés"
"Dani Plomer","-","Leganés"
"Aitor Ruibal","950 mil €","Leganés"
"Javi Avilés","-","Leganés"
"Youssef En-Nesyri","12,00 mill. €","Leganés"
"Martin Braithwaite","9,50 mill. €","Leganés"
"Roger Assalé","6,00 mill. €","Leganés"
"Guido Carrillo","4,80 mill. €","Leganés"
"Miguel Ángel Guerrero","1,60 mill. €","Leganés"
"Sabin Merino","800 mil €","Leganés"
"Manu Garrido","-","Leganés"
"Aitor Fernández","8,00 mill. €","Levante"
"Oier Olazábal","1,60 mill. €","Levante"
"Koke Vegas","550 mil €","Levante"
"Dani Cárdenas","200 mil €","Levante"
"Rúben Vezo","4,80 mill. €","Levante"
"Erick Cabaco","4,00 mill. €","Levante"
"Sergio Postigo","1,60 mill. €","Levante"
"Róber Pier","1,20 mill. €","Levante"
"Bruno González","1,20 mill. €","Levante"
"Óscar Duarte","725 mil €","Levante"
"Gonzalo Pereira","300 mil €","Levante"
"Eliseo Falcón","300 mil €","Levante"
"Carlos Clerc","2,00 mill. €","Levante"
"Toño García","725 mil €","Levante"
"Coke","1,20 mill. €","Levante"
"Iván López","300 mil €","Levante"
"Rubén García","200 mil €","Levante"
"Nemanja Radoja","3,20 mill. €","Levante"
"Nikola Vukcevic","2,40 mill. €","Levante"
"José Campaña","12,00 mill. €","Levante"
"Gonzalo Melero","3,20 mill. €","Levante"
"Pablo Martínez","250 mil €","Levante"
"Álex Blesa","100 mil €","Levante"
"Giorgi Kochorashvili","100 mil €","Levante"
"Jorge Miramón","2,80 mill. €","Levante"
"Enis Bardhi","12,00 mill. €","Levante"
"Hernâni","2,00 mill. €","Levante"
"Rubén Rochina","3,20 mill. €","Levante"
"Joan Monterde","250 mil €","Levante"
"Roger Martí","8,00 mill. €","Levante"
"José Luis Morales","6,50 mill. €","Levante"
"Borja Mayoral","3,20 mill. €","Levante"
"Sergio León","2,40 mill. €","Levante"
"David Soria","14,50 mill. €","Getafe"
"Leandro Chichizola","1,20 mill. €","Getafe"
"Filip Manojlovic","300 mil €","Getafe"
"Marcos Lavín","200 mil €","Getafe"
"Dakonam Djené","24,00 mill. €","Getafe"
"Leandro Cabrera","8,00 mill. €","Getafe"
"Erick Cabaco","4,00 mill. €","Getafe"
"Xabi Etxeita","1,40 mill. €","Getafe"
"Bruno González","1,20 mill. €","Getafe"
"Chema Rodríguez","1,20 mill. €","Getafe"
"Florent Poulolo","150 mil €","Getafe"
"Marc Cucurella","18,00 mill. €","Getafe"
"Antunes","1,60 mill. €","Getafe"
"Mathías Olivera","1,60 mill. €","Getafe"
"Raúl Carnero","800 mil €","Getafe"
"Allan Nyom","3,20 mill. €","Getafe"
"Damián Suárez","3,20 mill. €","Getafe"
"Peter Etebo","4,00 mill. €","Getafe"
"Markel Bergara","-","Getafe"
"Mauro Arambarri","20,00 mill. €","Getafe"
"Nemanja Maksimovic","20,00 mill. €","Getafe"
"Fayçal Fajr","3,20 mill. €","Getafe"
"David Timor","1,60 mill. €","Getafe"
"Francisco Portillo","2,80 mill. €","Getafe"
"Kenedy","9,50 mill. €","Getafe"
"Jason Remeseiro","4,80 mill. €","Getafe"
"Amath Ndiaye","2,40 mill. €","Getafe"
"Jaime Mata","8,00 mill. €","Getafe"
"Ángel Rodríguez","6,00 mill. €","Getafe"
"Deyverson","4,00 mill. €","Getafe"
"Hugo Duro","1,80 mill. €","Getafe"
"Jorge Molina","1,60 mill. €","Getafe"
"Enric Gallego","1,20 mill. €","Getafe"
"Jordi Masip","4,80 mill. €","Real Valladolid"
"Andriy Lunin","2,70 mill. €","Real Valladolid"
"José Antonio Caro","475 mil €","Real Valladolid"
"Samu Pérez","250 mil €","Real Valladolid"
"Mohammed Salisu","11,00 mill. €","Real Valladolid"
"Joaquín Fernández","2,40 mill. €","Real Valladolid"
"Kiko Olivas","2,00 mill. €","Real Valladolid"
"Federico Barba","1,20 mill. €","Real Valladolid"
"Javi Sánchez","1,20 mill. €","Real Valladolid"
"Diego Alende","300 mil €","Real Valladolid"
"Nacho Martínez","4,00 mill. €","Real Valladolid"
"Raúl Carnero","800 mil €","Real Valladolid"
"Roberto Corral","250 mil €","Real Valladolid"
"Pedro Porro","9,00 mill. €","Real Valladolid"
"Antoñito","800 mil €","Real Valladolid"
"Javi Moyano","650 mil €","Real Valladolid"
"Víctor García","250 mil €","Real Valladolid"
"Matheus Fernandes","3,20 mill. €","Real Valladolid"
"Luismi Sánchez","475 mil €","Real Valladolid"
