"name","market_value","team"
"Roberto Olabe","250 mil €","Atlético"
"Nico Gaitán","8,00 mill. €","Atlético"
"Juan Moreno","100 mil €","Atlético"
"Yannick Carrasco","25,00 mill. €","Atlético"
"Vitolo","25,00 mill. €","Atlético"
"Arona Sané","250 mil €","Atlético"
"Juan Agüero","-","Atlético"
"Antoine Griezmann","100,00 mill. €","Atlético"
"Ángel Correa","24,00 mill. €","Atlético"
"Diego Costa","60,00 mill. €","Atlético"
"Kévin Gameiro","20,00 mill. €","Atlético"
"Luciano Vietto","6,00 mill. €","Atlético"
"Fernando Torres","4,00 mill. €","Atlético"
"Alberto Ródenas","200 mil €","Atlético"
"Marc-André ter Stegen","60,00 mill. €","Barcelona"
"Jasper Cillessen","9,00 mill. €","Barcelona"
"Adrián Ortolá","1,50 mill. €","Barcelona"
"Samuel Umtiti","60,00 mill. €","Barcelona"
"Gerard Piqué","50,00 mill. €","Barcelona"
"Yerry Mina","9,00 mill. €","Barcelona"
"Thomas Vermaelen","5,00 mill. €","Barcelona"
"David Costas","3,50 mill. €","Barcelona"
"Jordi Alba","60,00 mill. €","Barcelona"
"Lucas Digne","15,00 mill. €","Barcelona"
"Marc Cucurella","5,00 mill. €","Barcelona"
"Nélson Semedo","30,00 mill. €","Barcelona"
"Sergio Busquets","80,00 mill. €","Barcelona"
"Javier Mascherano","5,00 mill. €","Barcelona"
"Uri Busquets","2,50 mill. €","Barcelona"
"Sergi Roberto","55,00 mill. €","Barcelona"
"Ivan Rakitic","50,00 mill. €","Barcelona"
"Paulinho","40,00 mill. €","Barcelona"
"André Gomes","15,00 mill. €","Barcelona"
"Andrés Iniesta","10,00 mill. €","Barcelona"
"Carles Aleñá","10,00 mill. €","Barcelona"
"Philippe Coutinho","100,00 mill. €","Barcelona"
"Rafinha","28,00 mill. €","Barcelona"
"Denis Suárez","15,00 mill. €","Barcelona"
"José Manuel Arnáiz","5,00 mill. €","Barcelona"
"Arda Turan","4,00 mill. €","Barcelona"
"Lionel Messi","180,00 mill. €","Barcelona"
"Aleix Vidal","7,50 mill. €","Barcelona"
"Ousmane Dembélé","80,00 mill. €","Barcelona"
"Luis Suárez","70,00 mill. €","Barcelona"
"Paco Alcácer","15,00 mill. €","Barcelona"
"Gerard Deulofeu","14,00 mill. €","Barcelona"
"Pau López","5,00 mill. €","Espanyol"
"Diego López","500 mil €","Espanyol"
"Edu Frías","-","Espanyol"
"Adri López","-","Espanyol"
"David López","8,00 mill. €","Espanyol"
"Mario Hermoso","5,00 mill. €","Espanyol"
"Naldo","1,00 mill. €","Espanyol"
"Óscar Duarte","1,00 mill. €","Espanyol"
"Sergio Sánchez","1,00 mill. €","Espanyol"
"Aarón Martín","12,00 mill. €","Espanyol"
"Dídac Vilà","1,00 mill. €","Espanyol"
"Javi López","1,00 mill. €","Espanyol"
"Carlos Sánchez","2,00 mill. €","Espanyol"
"Javi Fuego","1,00 mill. €","Espanyol"
"Pape Diop","1,00 mill. €","Espanyol"
"Marc Roca","800 mil €","Espanyol"
"Sergi Darder","11,00 mill. €","Espanyol"
"Víctor Sánchez","3,50 mill. €","Espanyol"
"Esteban Granero","1,50 mill. €","Espanyol"
"Marc Navarro","2,00 mill. €","Espanyol"
"Pablo Piatti","6,00 mill. €","Espanyol"
"José Manuel Jurado","2,50 mill. €","Espanyol"
"Óscar Melendo","1,00 mill. €","Espanyol"
"Léo Baptistão","6,00 mill. €","Espanyol"
"Hernán Pérez","1,20 mill. €","Espanyol"
"Gerard Moreno","20,00 mill. €","Espanyol"
"Sergio García","1,50 mill. €","Espanyol"
"Álvaro Vázquez","1,00 mill. €","Espanyol"
"Jairo Morillas","300 mil €","Espanyol"
"Keylor Navas","18,00 mill. €","Real Madrid"
"Kiko Casilla","6,00 mill. €","Real Madrid"
"Luca Zidane","300 mil €","Real Madrid"
"Moha Ramos","-","Real Madrid"
"Raphaël Varane","70,00 mill. €","Real Madrid"
"Sergio Ramos","45,00 mill. €","Real Madrid"
"Nacho Fernández","30,00 mill. €","Real Madrid"
"Jesús Vallejo","12,00 mill. €","Real Madrid"
"Manu Hernando","200 mil €","Real Madrid"
"Marcelo","60,00 mill. €","Real Madrid"
"Theo Hernández","15,00 mill. €","Real Madrid"
"Luismi Quezada","300 mil €","Real Madrid"
"Daniel Carvajal","60,00 mill. €","Real Madrid"
"Lucas Vázquez","25,00 mill. €","Real Madrid"
"Marcos Llorente","12,00 mill. €","Real Madrid"
"Achraf Hakimi","5,00 mill. €","Real Madrid"
"Álvaro Tejero","300 mil €","Real Madrid"
"Casemiro","60,00 mill. €","Real Madrid"
"Toni Kroos","80,00 mill. €","Real Madrid"
"Mateo Kovacic","30,00 mill. €","Real Madrid"
"Luka Modrić","25,00 mill. €","Real Madrid"
"Dani Ceballos","12,00 mill. €","Real Madrid"
"Jaime Seoane","250 mil €","Real Madrid"
"Marco Asensio","75,00 mill. €","Real Madrid"
"Isco","75,00 mill. €","Real Madrid"
"Óscar Rodríguez","800 mil €","Real Madrid"
"Franchu","200 mil €","Real Madrid"
"Cristo","500 mil €","Real Madrid"
"Gareth Bale","90,00 mill. €","Real Madrid"
"Cristiano Ronaldo","100,00 mill. €","Real Madrid"
"Karim Benzema","40,00 mill. €","Real Madrid"
"Borja Mayoral","7,50 mill. €","Real Madrid"
"Sergio Rico","12,00 mill. €","Sevilla"
"David Soria","4,00 mill. €","Sevilla"
"Juan Soriano","600 mil €","Sevilla"
"Clément Lenglet","25,00 mill. €","Sevilla"
"Simon Kjaer","10,00 mill. €","Sevilla"
"Gabriel Mercado","5,00 mill. €","Sevilla"
"Daniel Carriço","1,00 mill. €","Sevilla"
"Nicolás Pareja","800 mil €","Sevilla"
"Sergio Escudero","7,50 mill. €","Sevilla"
"Guilherme Arana","5,00 mill. €","Sevilla"
"Lionel Carole","3,00 mill. €","Sevilla"
"Miguel Layún","5,00 mill. €","Sevilla"
"Sébastien Corchia","4,00 mill. €","Sevilla"
"Steven Nzonzi","30,00 mill. €","Sevilla"
"Guido Pizarro","7,50 mill. €","Sevilla"
"Johannes Geis","5,00 mill. €","Sevilla"
"Éver Banega","12,00 mill. €","Sevilla"
"Roque Mesa","7,00 mill. €","Sevilla"
"Walter Montoya","4,00 mill. €","Sevilla"
"Michael Krohn-Dehli","800 mil €","Sevilla"
"Jesús Navas","5,00 mill. €","Sevilla"
"Pablo Sarabia","20,00 mill. €","Sevilla"
"Franco Vázquez","7,50 mill. €","Sevilla"
"Ganso","2,00 mill. €","Sevilla"
"Borja Lasso","1,00 mill. €","Sevilla"
"Nolito","5,00 mill. €","Sevilla"
"José Alonso Lara","500 mil €","Sevilla"
"Álex Pozo","2,00 mill. €","Sevilla"
"Joaquín Correa","10,00 mill. €","Sevilla"
"Wissam Ben Yedder","28,00 mill. €","Sevilla"
"Luis Muriel","12,00 mill. €","Sevilla"
"Sandro Ramírez","10,00 mill. €","Sevilla"
"Carlos Fernández","1,00 mill. €","Sevilla"
"Neto","15,00 mill. €","Valencia"
"Jaume Doménech","2,50 mill. €","Valencia"
"Cristian Rivero","250 mil €","Valencia"
"Gabriel Paulista","20,00 mill. €","Valencia"
"Jeison Murillo","15,00 mill. €","Valencia"
"Ezequiel Garay","12,00 mill. €","Valencia"
"Rúben Vezo","6,00 mill. €","Valencia"
"Javi Jiménez","300 mil €","Valencia"
"José Gayà","35,00 mill. €","Valencia"
"Toni Lato","8,00 mill. €","Valencia"
"João Cancelo","35,00 mill. €","Valencia"
"Martín Montoya","8,00 mill. €","Valencia"
"Nacho Vidal","1,00 mill. €","Valencia"
"Geoffrey Kondogbia","30,00 mill. €","Valencia"
"Francis Coquelin","12,00 mill. €","Valencia"
"Carlos Soler","30,00 mill. €","Valencia"
"Dani Parejo","20,00 mill. €","Valencia"
"Andreas Pereira","6,00 mill. €","Valencia"
"Nemanja Maksimovic","3,00 mill. €","Valencia"
"Álvaro Medrán","1,80 mill. €","Valencia"
"Gonzalo Villar","200 mil €","Valencia"
"Gonçalo Guedes","40,00 mill. €","Valencia"
"Nacho Gil","800 mil €","Valencia"
"Fabián Orellana","2,00 mill. €","Valencia"
"Rober Ibáñez","1,20 mill. €","Valencia"
"Rodrigo","40,00 mill. €","Valencia"
"Simone Zaza","22,00 mill. €","Valencia"
"Santi Mina","20,00 mill. €","Valencia"
"Luciano Vietto","6,00 mill. €","Valencia"
"Ferran Torres","5,00 mill. €","Valencia"
"Roberto","2,00 mill. €","Málaga"
"Andrés Prieto","400 mil €","Málaga"
"Cenk Gönen","200 mil €","Málaga"
"Luis Hernández","2,50 mill. €","Málaga"
"Paul Baysse","2,50 mill. €","Málaga"
"Diego González","2,00 mill. €","Málaga"
"Ignasi Miquel","1,50 mill. €","Málaga"
"Federico Ricca","1,50 mill. €","Málaga"
"Juankar","1,50 mill. €","Málaga"
"Alberto López","-","Málaga"
"Roberto Rosales","2,50 mill. €","Málaga"
"Miguel Torres","800 mil €","Málaga"
"Iván Rodríguez","-","Málaga"
"Álex Robles","-","Málaga"
"Emanuel Cecchini","1,50 mill. €","Málaga"
"Manuel Iturra","1,00 mill. €","Málaga"
"Esteban Rolón","800 mil €","Málaga"
"Mehdi Lacen","800 mil €","Málaga"
"Adrián González","3,00 mill. €","Málaga"
"Recio","2,00 mill. €","Málaga"
"Zdravko Kuzmanovic","600 mil €","Málaga"
"Miguel Cifuentes","500 mil €","Málaga"
"Ian Soler","-","Málaga"
"José Carlos Sánchez","-","Málaga"
"Juanpi","1,50 mill. €","Málaga"
"Javi Ontiveros","2,50 mill. €","Málaga"
"Adalberto Peñaranda","2,00 mill. €","Málaga"
"Jony","2,00 mill. €","Málaga"
"Chory Castro","800 mil €","Málaga"
"Álex Mula","500 mil €","Málaga"
"Juan Cruz","-","Málaga"
"Maxime Lestienne","2,50 mill. €","Málaga"
"Keko Gontán","2,00 mill. €","Málaga"
"Samu García","1,00 mill. €","Málaga"
"Alberto Bueno","1,50 mill. €","Málaga"
"Diego Rolán","3,50 mill. €","Málaga"
"Borja Bastón","2,00 mill. €","Málaga"
"Brown Ideye","2,00 mill. €","Málaga"
"Isaac Success","2,00 mill. €","Málaga"
"Youssef En-Nesyri","1,80 mill. €","Málaga"
"Gerónimo Rulli","10,00 mill. €","R. Sociedad"
"Miguel Ángel Moyá","2,00 mill. €","R. Sociedad"
"Toño","400 mil €","R. Sociedad"
"Andoni Zubiaurre","300 mil €","R. Sociedad"
"Iñigo Martínez","32,00 mill. €","R. Sociedad"
"Diego Llorente","17,50 mill. €","R. Sociedad"
"Igor Zubeldia","5,00 mill. €","R. Sociedad"
"Aritz Elustondo","5,00 mill. €","R. Sociedad"
"Héctor Moreno","4,00 mill. €","R. Sociedad"
"Raúl Navas","3,00 mill. €","R. Sociedad"
"Kévin Rodrigues","2,00 mill. €","R. Sociedad"
"Alberto de la Bella","1,20 mill. €","R. Sociedad"
"Álvaro Odriozola","25,00 mill. €","R. Sociedad"
"Andoni Gorosabel","1,00 mill. €","R. Sociedad"
"Carlos Martínez","500 mil €","R. Sociedad"
"Asier Illarramendi","20,00 mill. €","R. Sociedad"
"David Zurutuza","3,00 mill. €","R. Sociedad"
"Rubén Pardo","1,50 mill. €","R. Sociedad"
"Jon Guridi","300 mil €","R. Sociedad"
"Ander Guevara","250 mil €","R. Sociedad"
"Sergio Canales","5,00 mill. €","R. Sociedad"
"Xabi Prieto","3,00 mill. €","R. Sociedad"
"Juanmi","7,50 mill. €","R. Sociedad"
"Adnan Januzaj","12,00 mill. €","R. Sociedad"
"Carlos Vela","8,50 mill. €","R. Sociedad"
"Mikel Oyarzabal","35,00 mill. €","R. Sociedad"
"Willian José","25,00 mill. €","R. Sociedad"
"Jon Bautista","2,00 mill. €","R. Sociedad"
"Imanol Agirretxe","1,00 mill. €","R. Sociedad"
"Rubén Blanco","3,00 mill. €","Celta"
"Sergio Álvarez","2,00 mill. €","Celta"
"Iván Villar","300 mil €","Celta"
"Dani Sotres","200 mil €","Celta"
"Fran Vieites","-","Celta"
"Sergi Gómez","8,00 mill. €","Celta"
"Andreu Fontàs","3,00 mill. €","Celta"
"Facundo Roncaglia","3,00 mill. €","Celta"
"Gustavo Cabral","2,50 mill. €","Celta"
"Diego Alende","300 mil €","Celta"
"Robert Mazan","800 mil €","Celta"
"Diego Pampín","250 mil €","Celta"
"Hugo Mallo","12,00 mill. €","Celta"
"Jonny Otto","12,00 mill. €","Celta"
"Stanislav Lobotka","15,00 mill. €","Celta"
"Nemanja Radoja","6,00 mill. €","Celta"
"Daniel Wass","15,00 mill. €","Celta"
"Pablo Hernández","5,00 mill. €","Celta"
"Jozabed Sánchez","2,00 mill. €","Celta"
"Andrew Hjulsager","800 mil €","Celta"
"Dani Molina","250 mil €","Celta"
"Brais Méndez","3,50 mill. €","Celta"
"Pione Sisto","15,00 mill. €","Celta"
"Dejan Drazic","500 mil €","Celta"
"Emre Mor","3,00 mill. €","Celta"
"Víctor Pastrana","150 mil €","Celta"
"Maxi Gómez","25,00 mill. €","Celta"
"Iago Aspas","25,00 mill. €","Celta"
"John Guidetti","5,00 mill. €","Celta"
"Claudio Beauvue","2,50 mill. €","Celta"
"Lucas Boyé","1,50 mill. €","Celta"
"Dennis Eckert Ayensa","500 mil €","Celta"
"Sergio Asenjo","8,00 mill. €","Villarreal"
"Andrés Fernández","800 mil €","Villarreal"
"Mariano Barbosa","800 mil €","Villarreal"
"Ander Cantero","300 mil €","Villarreal"
"Mario Gaspar","18,00 mill. €","Villarreal"
"Víctor Ruiz","12,00 mill. €","Villarreal"
"Álvaro González","9,00 mill. €","Villarreal"
"Rúben Semedo","1,00 mill. €","Villarreal"
"Pau Torres","500 mil €","Villarreal"
"Daniele Bonera","200 mil €","Villarreal"
"Genís Montolio","100 mil €","Villarreal"
"Pepe Castaño","-","Villarreal"
"Jaume Costa","9,00 mill. €","Villarreal"
"Adrián Marín","1,00 mill. €","Villarreal"
"Antonio Rukavina","1,00 mill. €","Villarreal"
"Rodri","25,00 mill. €","Villarreal"
"Alfred N'Diaye","5,00 mill. €","Villarreal"
"Javi Fuego","1,00 mill. €","Villarreal"
"Bruno Soriano","1,00 mill. €","Villarreal"
"Sergio Lozano","50 mil €","Villarreal"
"Pablo Fornals","25,00 mill. €","Villarreal"
"Manu Trigueros","20,00 mill. €","Villarreal"
"Manu Morlanes","1,00 mill. €","Villarreal"
"Imanol García","300 mil €","Villarreal"
"Ramiro Guerra","200 mil €","Villarreal"
"Pedro Martínez","100 mil €","Villarreal"
"Roberto Soriano","7,50 mill. €","Villarreal"
"Chuca","500 mil €","Villarreal"
"Nicola Sansone","7,50 mill. €","Villarreal"
"Denis Cheryshev","3,00 mill. €","Villarreal"
"Salem Al-Dawsari","800 mil €","Villarreal"
"Samu Castillejo","15,00 mill. €","Villarreal"
"Leo Suárez","400 mil €","Villarreal"
"Dani Raba","2,00 mill. €","Villarreal"
"Cédric Bakambu","22,00 mill. €","Villarreal"
"Carlos Bacca","10,00 mill. €","Villarreal"
"Enes Ünal","8,00 mill. €","Villarreal"
"Roger Martínez","2,50 mill. €","Villarreal"
"Darío Poveda","250 mil €","Villarreal"
"Mario González","200 mil €","Villarreal"
"Marko Dmitrovic","4,00 mill. €","Eibar"
"Yoel Rodríguez","1,50 mill. €","Eibar"
"Asier Riesgo","400 mil €","Eibar"
"Markel Areitio","200 mil €","Eibar"
"Vukasin Jovanovic","3,00 mill. €","Eibar"
"Paulo Oliveira","3,00 mill. €","Eibar"
"Anaitz Arbilla","2,00 mill. €","Eibar"
"Alejandro Gálvez","1,50 mill. €","Eibar"
"David Lombán","1,20 mill. €","Eibar"
"Iván Ramis","500 mil €","Eibar"
"Julen López","300 mil €","Eibar"
"Cote","2,50 mill. €","Eibar"
"David Juncà","1,50 mill. €","Eibar"
"Ángel López","150 mil €","Eibar"
"Ander Capa","3,00 mill. €","Eibar"
"Rubén Peña","2,00 mill. €","Eibar"
"Iván Alejo","2,00 mill. €","Eibar"
"Dani García","4,00 mill. €","Eibar"
"Pape Diop","1,00 mill. €","Eibar"
"Joan Jordán","4,00 mill. €","Eibar"
"Gonzalo Escalante","2,50 mill. €","Eibar"
"Fran Rico","800 mil €","Eibar"
"Christian Rivera","700 mil €","Eibar"
"Imanol Sarriegi","300 mil €","Eibar"
"Julen Azkue","250 mil €","Eibar"
"Takashi Inui","5,00 mill. €","Eibar"
"Bebé","1,00 mill. €","Eibar"
"Fabián Orellana","2,00 mill. €","Eibar"
"Pedro León","2,00 mill. €","Eibar"
"Xesc Regis","250 mil €","Eibar"
"Sergi Enrich","3,00 mill. €","Eibar"
"Kike García","3,00 mill. €","Eibar"
"Charles","1,50 mill. €","Eibar"
"Costel Pantilimon","1,50 mill. €","RC Deportivo"
"Maksym Koval","1,00 mill. €","RC Deportivo"
"Rubén Martínez","800 mil €","RC Deportivo"
"Przemyslaw Tyton","600 mil €","RC Deportivo"
"Francis Uzoho","300 mil €","RC Deportivo"
"Sidnei","4,00 mill. €","RC Deportivo"
"Fabian Schär","3,00 mill. €","RC Deportivo"
"Alejandro Arribas","2,00 mill. €","RC Deportivo"
"Raúl Albentosa","1,50 mill. €","RC Deportivo"
"Aldo One","200 mil €","RC Deportivo"
"Quique Fornos","150 mil €","RC Deportivo"
"Mujaid Sadick","-","RC Deportivo"
"Luisinho","1,20 mill. €","RC Deportivo"
"Saúl García","600 mil €","RC Deportivo"
"Fernando Navarro","100 mil €","RC Deportivo"
"Juanfran Moreno","4,00 mill. €","RC Deportivo"
"Eneko Bóveda","1,50 mill. €","RC Deportivo"
"Blas Alonso","300 mil €","RC Deportivo"
"Guilherme","3,50 mill. €","RC Deportivo"
"Federico Valverde","6,00 mill. €","RC Deportivo"
"Celso Borges","4,00 mill. €","RC Deportivo"
"Pedro Mosquera","2,00 mill. €","RC Deportivo"
"Michael Krohn-Dehli","800 mil €","RC Deportivo"
"Edu Expósito","300 mil €","RC Deportivo"
"Sulley Muntari","300 mil €","RC Deportivo"
"Emre Çolak","2,00 mill. €","RC Deportivo"
"Carles Gil","1,00 mill. €","RC Deportivo"
"Zakaria Bakkali","1,50 mill. €","RC Deportivo"
"Óscar Pinchi","300 mil €","RC Deportivo"
"Fede Cartabia","2,00 mill. €","RC Deportivo"
"Bruno Gama","800 mil €","RC Deportivo"
"Gerard Valentín","500 mil €","RC Deportivo"
"Lucas Pérez","7,50 mill. €","RC Deportivo"
"Florin Andone","6,00 mill. €","RC Deportivo"
"Adrián López","4,00 mill. €","RC Deportivo"
"Borja Valle","1,20 mill. €","RC Deportivo"
"Antonio Adán","5,00 mill. €","Betis"
"Pedro López","250 mil €","Betis"
"Dani Giménez","200 mil €","Betis"
"Dani Rebollo","-","Betis"
"Marc Bartra","17,50 mill. €","Betis"
"Aïssa Mandi","9,00 mill. €","Betis"
"Jordi Amat","5,00 mill. €","Betis"
"Zouhair Feddal","3,00 mill. €","Betis"
"Alin Toșca","1,50 mill. €","Betis"
"Riza Durmisi","5,00 mill. €","Betis"
"Junior Firpo","5,00 mill. €","Betis"
"Carlos Redru","200 mil €","Betis"
"Antonio Barragán","2,50 mill. €","Betis"
"Francis Guerrero","2,50 mill. €","Betis"
"Rafa Navarro","500 mil €","Betis"
"Javi García","4,00 mill. €","Betis"
"Fabián Ruiz","20,00 mill. €","Betis"
"Víctor Camarasa","6,00 mill. €","Betis"
"Andrés Guardado","5,00 mill. €","Betis"
"Julio Gracia","300 mil €","Betis"
"Ryad Boudebouz","8,00 mill. €","Betis"
"Cristian Tello","6,00 mill. €","Betis"
"Matías Nahuel","1,00 mill. €","Betis"
"Joaquín","500 mil €","Betis"
"Aitor Ruibal","300 mil €","Betis"
"Joel Campbell","3,00 mill. €","Betis"
"Antonio Sanabria","7,50 mill. €","Betis"
"Loren Morón","7,50 mill. €","Betis"
"Sergio León","5,00 mill. €","Betis"
"Rubén Castro","500 mil €","Betis"
"Juanjo Narváez","500 mil €","Betis"
"Leandro Chichizola","1,00 mill. €","Las Palmas"
"Raúl Lizoain","800 mil €","Las Palmas"
"Benito del Valle","50 mil €","Las Palmas"
"Mauricio Lemos","5,50 mill. €","Las Palmas"
"Pedro Bigas","1,50 mill. €","Las Palmas"
"Alejandro Gálvez","1,50 mill. €","Las Palmas"
"Aythami Artiles","700 mil €","Las Palmas"
"David García","100 mil €","Las Palmas"
"Dani Castellano","2,00 mill. €","Las Palmas"
"Matías Aguirregaray","2,00 mill. €","Las Palmas"
"Ximo Navarro","2,00 mill. €","Las Palmas"
"Michel Macedo","1,80 mill. €","Las Palmas"
"David Simón","800 mil €","Las Palmas"
"Sergi Samper","2,50 mill. €","Las Palmas"
"Vicente Gómez","2,50 mill. €","Las Palmas"
"Peter Etebo","1,50 mill. €","Las Palmas"
"Gabriel Peñalba","800 mil €","Las Palmas"
"Javi Castellano","800 mil €","Las Palmas"
"Hernán Santana","700 mil €","Las Palmas"
"Alberto Aquilani","700 mil €","Las Palmas"
"Fabio González","200 mil €","Las Palmas"
"Jonathan Viera","8,00 mill. €","Las Palmas"
"Alen Halilovic","2,50 mill. €","Las Palmas"
"Tana","2,50 mill. €","Las Palmas"
"Oussama Tannane","1,50 mill. €","Las Palmas"
"Borja Herrera","300 mil €","Las Palmas"
"Vitolo","25,00 mill. €","Las Palmas"
"Hernán Toledo","1,00 mill. €","Las Palmas"
"Nacho Gil","800 mil €","Las Palmas"
"Benito Ramírez","300 mil €","Las Palmas"
"Momo","100 mil €","Las Palmas"
"Jairo Samperio","1,50 mill. €","Las Palmas"
"Loïc Rémy","6,00 mill. €","Las Palmas"
"Jonathan Calleri","6,00 mill. €","Las Palmas"
"Sergio Araujo","4,00 mill. €","Las Palmas"
"Emmanuel Emenike","1,00 mill. €","Las Palmas"
"Imoh Ezekiel","1,00 mill. €","Las Palmas"
"Erik Expósito","300 mil €","Las Palmas"
"Fernando Pacheco","9,00 mill. €","Alavés"
"Antonio Sivera","1,00 mill. €","Alavés"
"Joritz Landeta","-","Alavés"
"Aritz Castro","-","Alavés"
"Rodrigo Ely","6,00 mill. €","Alavés"
"Rubén Duarte","2,00 mill. €","Alavés"
"Víctor Laguardia","1,80 mill. €","Alavés"
"Alexis Ruano","1,50 mill. €","Alavés"
"Guillermo Maripán","1,50 mill. €","Alavés"
"Carlos Vigaray","800 mil €","Alavés"
"Adrián Diéguez","400 mil €","Alavés"
"Einar Galilea","150 mil €","Alavés"
"Alfonso Pedraza","5,00 mill. €","Alavés"
"Héctor Hernández","300 mil €","Alavés"
"Martín Aguirregabiria","1,50 mill. €","Alavés"
"Víctor López","-","Alavés"
"Dani Torres","1,50 mill. €","Alavés"
"Tomás Pina","1,80 mill. €","Alavés"
"Manu García","1,80 mill. €","Alavés"
"Álvaro Medrán","1,80 mill. €","Alavés"
"Mubarak Wakaso","1,20 mill. €","Alavés"
"Munir El Haddadi","12,00 mill. €","Alavés"
"Óscar Romero","4,00 mill. €","Alavés"
"Enzo Zidane","1,50 mill. €","Alavés"
"Aleksandar Katai","1,25 mill. €","Alavés"
"Ibai Gómez","3,50 mill. €","Alavés"
"Burgui","1,80 mill. €","Alavés"
"Hernán Pérez","1,20 mill. €","Alavés"
"Bojan Krkic","1,50 mill. €","Alavés"
"John Guidetti","5,00 mill. €","Alavés"
"Rubén Sobrino","2,00 mill. €","Alavés"
"Christian Santos","1,00 mill. €","Alavés"
"Ermedin Demirovic","1,00 mill. €","Alavés"
"Jon Ander Serantes","800 mil €","Leganés"
"Iván Cuéllar","600 mil €","Leganés"
"Nereo Champagne","300 mil €","Leganés"
"Dimitrios Siovas","3,00 mill. €","Leganés"
"Unai Bustinza","1,80 mill. €","Leganés"
"Ezequiel Muñoz","1,50 mill. €","Leganés"
"Mauro dos Santos","1,20 mill. €","Leganés"
"Martín Mantovani","500 mil €","Leganés"
"Diego Rico","2,50 mill. €","Leganés"
"Raúl Carnero","900 mil €","Leganés"
"Joseba Zaldua","4,00 mill. €","Leganés"
"Tito","800 mil €","Leganés"
"Dani Gallardo","-","Leganés"
"Gabriel Pires","10,00 mill. €","Leganés"
"Rubén Pérez","7,50 mill. €","Leganés"
"Gerard Gumbau","1,50 mill. €","Leganés"
"Jaime Sierra","-","Leganés"
"Javi Eraso","3,00 mill. €","Leganés"
"Darko Brasanac","2,00 mill. €","Leganés"
"Erik Morán","900 mil €","Leganés"
"Álex Mozo","-","Leganés"
"Yahya Al-Shehri","800 mil €","Leganés"
"Alexander Szymanowski","2,00 mill. €","Leganés"
"José Naranjo","1,50 mill. €","Leganés"
"Omar Ramos","1,20 mill. €","Leganés"
"Nordin Amrabat","3,00 mill. €","Leganés"
"Nabil El Zhar","2,00 mill. €","Leganés"
"Sergio Arribas","-","Leganés"
"William de Camargo","-","Leganés"
"Claudio Beauvue","2,50 mill. €","Leganés"
"Miguel Ángel Guerrero","1,80 mill. €","Leganés"
"Mamadou Koné","900 mil €","Leganés"
"Leonardo Rocha","50 mil €","Leganés"
"Gabri Salazar","-","Leganés"
"Oier Olazábal","1,50 mill. €","Levante"
"Raúl Fernández","1,00 mill. €","Levante"
"Mitchell Langerak","1,00 mill. €","Levante"
"Iván Villar","300 mil €","Levante"
