"name","market_value","team"
"Ognjen Vranjes","700 mil €","Real Sporting"
"Alberto Guitián","300 mil €","Real Sporting"
"Isma López","1,50 mill. €","Real Sporting"
"Roberto Canella","1,20 mill. €","Real Sporting"
"Álex Menéndez","800 mil €","Real Sporting"
"Sergio Álvarez","2,50 mill. €","Real Sporting"
"Omar Mascarell","1,50 mill. €","Real Sporting"
"Alberto Lora","3,00 mill. €","Real Sporting"
"Nacho Cases","2,20 mill. €","Real Sporting"
"Rachid Aït-Atmane","1,00 mill. €","Real Sporting"
"Álex Barrera","800 mil €","Real Sporting"
"Alen Halilovic","10,00 mill. €","Real Sporting"
"Pablo Pérez","800 mil €","Real Sporting"
"Dani Ndi","600 mil €","Real Sporting"
"Juan Muñiz","500 mil €","Real Sporting"
"Jony","3,50 mill. €","Real Sporting"
"Carlos Carmona","1,50 mill. €","Real Sporting"
"Hugo Fraile","300 mil €","Real Sporting"
"Antonio Sanabria","7,50 mill. €","Real Sporting"
"Carlos Castro","2,00 mill. €","Real Sporting"
"Miguel Ángel Guerrero","1,50 mill. €","Real Sporting"
"Sergio Mendi","-","Real Sporting"
"Javi Varas","800 mil €","Las Palmas"
"Raúl Lizoain","400 mil €","Las Palmas"
"Dani Lorenzo","-","Las Palmas"
"Aythami Artiles","1,50 mill. €","Las Palmas"
"Pedro Bigas","1,50 mill. €","Las Palmas"
"Antolín Alcaraz","1,00 mill. €","Las Palmas"
"Mauricio Lemos","800 mil €","Las Palmas"
"David García","300 mil €","Las Palmas"
"Stéphane Serbourdin","-","Las Palmas"
"Dani Castellano","1,20 mill. €","Las Palmas"
"Javier Garrido","800 mil €","Las Palmas"
"David Simón","1,50 mill. €","Las Palmas"
"Ángel López","100 mil €","Las Palmas"
"Vicente Gómez","1,20 mill. €","Las Palmas"
"Mubarak Wakaso","2,50 mill. €","Las Palmas"
"Roque Mesa","2,00 mill. €","Las Palmas"
"Javi Castellano","1,00 mill. €","Las Palmas"
"Hernán Santana","1,00 mill. €","Las Palmas"
"Ángel Montoro","800 mil €","Las Palmas"
"Emmanuel Culio","500 mil €","Las Palmas"
"Jonathan Viera","3,50 mill. €","Las Palmas"
"Tana","1,50 mill. €","Las Palmas"
"Nili Perdomo","200 mil €","Las Palmas"
"Juan Carlos Valerón","100 mil €","Las Palmas"
"Momo","400 mil €","Las Palmas"
"Carlos González","-","Las Palmas"
"Nabil El Zhar","1,50 mill. €","Las Palmas"
"Nauzet Alemán","800 mil €","Las Palmas"
"Willian José","3,00 mill. €","Las Palmas"
"Sergio Araujo","2,00 mill. €","Las Palmas"
"Asdrúbal Padrón","300 mil €","Las Palmas"
"Jefté Betancor","-","Las Palmas"
"Jeremy Betancor","-","Las Palmas"
