"name","market_value","team"
"Sergio Garabato","-","Levante"
"Nano Rivas","1,00 mill. €","Levante"
"Héctor Rodas","800 mil €","Levante"
"Miquel Robusté","700 mil €","Levante"
"Sergio Ballesteros","500 mil €","Levante"
"Antonio López","-","Levante"
"Asier del Horno","1,00 mill. €","Levante"
"Juanfran","600 mil €","Levante"
"Mossa","-","Levante"
"David Cerra","600 mil €","Levante"
"Javi Venta","600 mil €","Levante"
"Vicente Iborra","2,00 mill. €","Levante"
"Xavi Torres","2,00 mill. €","Levante"
"Miguel Pallardó","2,00 mill. €","Levante"
"Sergio González","1,00 mill. €","Levante"
"Gorka Larrea","600 mil €","Levante"
"Miguel Pérez","600 mil €","Levante"
"Juanlu","2,50 mill. €","Levante"
"Ignacio González","600 mil €","Levante"
"Adrián Lois","-","Levante"
"Jefferson Montero","3,00 mill. €","Levante"
"Valdo","1,20 mill. €","Levante"
"Xisco Nadal","1,00 mill. €","Levante"
"Wellington Silva","800 mil €","Levante"
"José Higón","-","Levante"
"Rubén Suárez","1,50 mill. €","Levante"
"Xisco Muñoz","1,00 mill. €","Levante"
"Felipe Caicedo","5,00 mill. €","Levante"
"Cristhian Stuani","2,50 mill. €","Levante"
"Rafa Jordá","800 mil €","Levante"
"Mono","-","Levante"
"Juan Calatayud","2,50 mill. €","Hércules"
"Piet Velthuizen","2,00 mill. €","Hércules"
"Unai Alba","300 mil €","Hércules"
"Álex Berenguer","-","Hércules"
"Abraham Paz","2,00 mill. €","Hércules"
"Rodri","2,00 mill. €","Hércules"
"Noé Pamarot","2,00 mill. €","Hércules"
"Mohamed Sarr","1,80 mill. €","Hércules"
"Paco Peña","1,50 mill. €","Hércules"
"Cristian Pulhac","1,00 mill. €","Hércules"
"Pepe Sellés","-","Hércules"
"David Cortés","2,50 mill. €","Hércules"
"Kiko Femenía","2,00 mill. €","Hércules"
"Juanra Cabrero","1,00 mill. €","Hércules"
"Abel Aguilar","2,50 mill. €","Hércules"
"Matías Fritzler","2,50 mill. €","Hércules"
"Javier Farinós","1,00 mill. €","Hércules"
"Tiago Gomes","3,00 mill. €","Hércules"
"Jesús Pastor","-","Hércules"
"Royston Drenthe","4,50 mill. €","Hércules"
"Olivier Thomert","1,00 mill. €","Hércules"
"Tote","2,00 mill. €","Hércules"
"Cristian Hidalgo","1,00 mill. €","Hércules"
"Sendoa Agirre","800 mil €","Hércules"
"Luis Carlos Martín","-","Hércules"
"Borja Arlanzón","-","Hércules"
"Francisco Rufete","800 mil €","Hércules"
"Javo","-","Hércules"
"David Trezeguet","6,00 mill. €","Hércules"
"Nelson Valdez","5,00 mill. €","Hércules"
"Javier Portillo","1,00 mill. €","Hércules"
"Sergio Poveda","-","Hércules"
