"name","market_value","team"
"Jon Guridi","300 mil €","R. Sociedad"
"Xabi Prieto","3,00 mill. €","R. Sociedad"
"Sergio Canales","3,00 mill. €","R. Sociedad"
"Juanmi","10,00 mill. €","R. Sociedad"
"Carlos Vela","15,00 mill. €","R. Sociedad"
"David Concha","800 mil €","R. Sociedad"
"Mikel Oyarzabal","15,00 mill. €","R. Sociedad"
"Willian José","12,00 mill. €","R. Sociedad"
"Jon Bautista","5,00 mill. €","R. Sociedad"
"Imanol Agirretxe","2,00 mill. €","R. Sociedad"
"Roberto Fernández","1,50 mill. €","Granada"
"Júlio César","1,00 mill. €","Granada"
"José Juan Figueras","300 mil €","Granada"
"Hugo Cantero","-","Granada"
"Pape Diakhaté","4,50 mill. €","Granada"
"Noé Pamarot","1,50 mill. €","Granada"
"Iñigo López","1,50 mill. €","Granada"
"Borja Gómez","1,50 mill. €","Granada"
"Diego Maínz","1,00 mill. €","Granada"
"Manuel Lucena","700 mil €","Granada"
"Guilherme Siqueira","5,00 mill. €","Granada"
"Jorge Ribeiro","800 mil €","Granada"
"Allan Nyom","4,00 mill. €","Granada"
"David Cortés","1,50 mill. €","Granada"
"Samuel Marfil","-","Granada"
"Moisés Hurtado","1,50 mill. €","Granada"
"Hassan Yebda","3,50 mill. €","Granada"
"Mikel Rico","2,50 mill. €","Granada"
"Abel Gómez","2,00 mill. €","Granada"
"Fran Rico","1,00 mill. €","Granada"
"Richard Boateng","-","Granada"
"Cristian Baena","-","Granada"
"Carlos Martins","5,00 mill. €","Granada"
"Dani Benítez","2,50 mill. €","Granada"
"Miguel García","-","Granada"
"Yohan Mollo","3,00 mill. €","Granada"
"Jaime Romero","800 mil €","Granada"
"Franco Jara","5,00 mill. €","Granada"
"Ikechukwu Uche","3,50 mill. €","Granada"
"Odion Ighalo","2,00 mill. €","Granada"
"Álex Geijo","2,00 mill. €","Granada"
"Henrique Almeida","1,50 mill. €","Granada"
"Sergio Álvarez","5,00 mill. €","Celta"
"Rubén Blanco","1,50 mill. €","Celta"
"Iván Villar","300 mil €","Celta"
"Sergi Gómez","6,00 mill. €","Celta"
"Facundo Roncaglia","5,00 mill. €","Celta"
"Gustavo Cabral","4,00 mill. €","Celta"
"Andreu Fontàs","2,50 mill. €","Celta"
"David Costas","1,00 mill. €","Celta"
"Carles Planas","1,50 mill. €","Celta"
"Hugo Mallo","8,00 mill. €","Celta"
"Jonny Otto","8,00 mill. €","Celta"
"Álvaro Lemos","500 mil €","Celta"
"Nemanja Radoja","8,00 mill. €","Celta"
"Marcelo Díaz","2,50 mill. €","Celta"
"Daniel Wass","10,00 mill. €","Celta"
"Pablo Hernández","6,00 mill. €","Celta"
"Jozabed Sánchez","3,50 mill. €","Celta"
"Andrew Hjulsager","1,20 mill. €","Celta"
"Pape Cheikh","800 mil €","Celta"
"Josep Señé","500 mil €","Celta"
"Pione Sisto","5,00 mill. €","Celta"
"José Naranjo","2,00 mill. €","Celta"
"Dejan Drazic","600 mil €","Celta"
"Théo Bongonda","3,00 mill. €","Celta"
"Fabián Orellana","3,00 mill. €","Celta"
"Iago Aspas","18,00 mill. €","Celta"
"John Guidetti","8,00 mill. €","Celta"
"Giuseppe Rossi","4,00 mill. €","Celta"
"Claudio Beauvue","3,00 mill. €","Celta"
"Sergio Asenjo","7,50 mill. €","Villarreal"
"Andrés Fernández","1,50 mill. €","Villarreal"
"Mariano Barbosa","600 mil €","Villarreal"
"Mateo Musacchio","18,00 mill. €","Villarreal"
"Mario Gaspar","16,00 mill. €","Villarreal"
"Víctor Ruiz","14,00 mill. €","Villarreal"
"Álvaro González","6,00 mill. €","Villarreal"
"Pau Torres","300 mil €","Villarreal"
"Daniele Bonera","200 mil €","Villarreal"
"Jaume Costa","9,00 mill. €","Villarreal"
"Cote","1,50 mill. €","Villarreal"
"Antonio Rukavina","1,50 mill. €","Villarreal"
"Jonathan dos Santos","8,00 mill. €","Villarreal"
"Alfred N'Diaye","5,00 mill. €","Villarreal"
"Bruno Soriano","5,00 mill. €","Villarreal"
"Rodri","2,50 mill. €","Villarreal"
"Manu Trigueros","15,00 mill. €","Villarreal"
"Pablo Larrea","300 mil €","Villarreal"
"Ramón Bueno","100 mil €","Villarreal"
"Roberto Soriano","16,00 mill. €","Villarreal"
"Aitor Cantalapiedra","250 mil €","Villarreal"
"Nicola Sansone","16,00 mill. €","Villarreal"
"Denis Cheryshev","3,00 mill. €","Villarreal"
"José Carlos Lazo","150 mil €","Villarreal"
"Samu Castillejo","7,00 mill. €","Villarreal"
"Leo Suárez","400 mil €","Villarreal"
"Dani Raba","200 mil €","Villarreal"
"Cédric Bakambu","16,00 mill. €","Villarreal"
"Roberto Soldado","8,00 mill. €","Villarreal"
"Alexandre Pato","6,00 mill. €","Villarreal"
"Adrián López","3,50 mill. €","Villarreal"
"Rafael Borré","2,00 mill. €","Villarreal"
"Mario González","200 mil €","Villarreal"
"Darío Poveda","-","Villarreal"
"Yoel Rodríguez","2,50 mill. €","Eibar"
"Asier Riesgo","1,00 mill. €","Eibar"
"Quique Cebriá","300 mil €","Eibar"
"Markel Areitio","200 mil €","Eibar"
"Florian Lejeune","5,00 mill. €","Eibar"
"Alejandro Gálvez","2,50 mill. €","Eibar"
"Mauro dos Santos","2,00 mill. €","Eibar"
"Anaitz Arbilla","1,50 mill. €","Eibar"
"Iván Ramis","1,00 mill. €","Eibar"
"Julen López","-","Eibar"
"Antonio Luna","2,00 mill. €","Eibar"
"David Juncà","1,50 mill. €","Eibar"
"Ander Capa","5,00 mill. €","Eibar"
"Rubén Peña","1,50 mill. €","Eibar"
"Dani García","5,00 mill. €","Eibar"
"Gonzalo Escalante","5,00 mill. €","Eibar"
"Adrián González","3,00 mill. €","Eibar"
"Fran Rico","2,50 mill. €","Eibar"
"Christian Rivera","1,00 mill. €","Eibar"
"Imanol Sarriegi","50 mil €","Eibar"
"Takashi Inui","3,00 mill. €","Eibar"
"Bebé","2,50 mill. €","Eibar"
"Pedro León","5,00 mill. €","Eibar"
"Jota Peleteiro","1,20 mill. €","Eibar"
"Josué Dorrio","-","Eibar"
"Sergi Enrich","10,00 mill. €","Eibar"
"Kike García","3,00 mill. €","Eibar"
"Nano Mesa","700 mil €","Eibar"
"Davy Roef","1,00 mill. €","RC Deportivo"
"Przemyslaw Tyton","1,00 mill. €","RC Deportivo"
"Rubén Martínez","900 mil €","RC Deportivo"
"Germán Lux","800 mil €","RC Deportivo"
"Sidnei","6,00 mill. €","RC Deportivo"
"Pablo Insua","3,00 mill. €","RC Deportivo"
"Raúl Albentosa","3,00 mill. €","RC Deportivo"
"Alejandro Arribas","3,00 mill. €","RC Deportivo"
"Róber Pier","1,00 mill. €","RC Deportivo"
"Nacho Monsalve","-","RC Deportivo"
"Luisinho","1,80 mill. €","RC Deportivo"
"Saúl García","800 mil €","RC Deportivo"
"Fernando Navarro","500 mil €","RC Deportivo"
"Juanfran Moreno","5,00 mill. €","RC Deportivo"
"Laure","500 mil €","RC Deportivo"
"Guilherme","4,00 mill. €","RC Deportivo"
"Álex Bergantiños","1,00 mill. €","RC Deportivo"
"Celso Borges","5,00 mill. €","RC Deportivo"
"Pedro Mosquera","4,00 mill. €","RC Deportivo"
"Fayçal Fajr","2,00 mill. €","RC Deportivo"
"Juan Domínguez","1,20 mill. €","RC Deportivo"
"Edu Expósito","-","RC Deportivo"
"Emre Çolak","7,50 mill. €","RC Deportivo"
"Carles Gil","2,50 mill. €","RC Deportivo"
"Gaël Kakuta","1,00 mill. €","RC Deportivo"
"Bicho","300 mil €","RC Deportivo"
"Ryan Babel","5,00 mill. €","RC Deportivo"
"Ola John","2,50 mill. €","RC Deportivo"
"Marlos Moreno","1,00 mill. €","RC Deportivo"
"Óscar Pinchi","-","RC Deportivo"
"Fede Cartabia","1,50 mill. €","RC Deportivo"
"Bruno Gama","1,50 mill. €","RC Deportivo"
"Lucas Pérez","15,00 mill. €","RC Deportivo"
"Florin Andone","5,00 mill. €","RC Deportivo"
"Joselu","3,50 mill. €","RC Deportivo"
"Oriol Riera","1,50 mill. €","RC Deportivo"
"Borja Valle","700 mil €","RC Deportivo"
"Antonio Adán","8,00 mill. €","Betis"
"Dani Giménez","300 mil €","Betis"
"Manu Herrera","100 mil €","Betis"
"Germán Pezzella","6,00 mill. €","Betis"
"Aïssa Mandi","6,00 mill. €","Betis"
"Cristiano Piccini","3,00 mill. €","Betis"
"Bruno González","2,50 mill. €","Betis"
"Ryan Donk","2,00 mill. €","Betis"
"Alin Toșca","2,00 mill. €","Betis"
"José Carlos Ramírez","800 mil €","Betis"
"Riza Durmisi","6,00 mill. €","Betis"
"Álex Martínez","1,00 mill. €","Betis"
"Rafa Navarro","1,50 mill. €","Betis"
"Petros","3,50 mill. €","Betis"
"Jonas Martin","2,50 mill. €","Betis"
"Dani Ceballos","10,00 mill. €","Betis"
"Rubén Pardo","4,00 mill. €","Betis"
"Darko Brasanac","4,00 mill. €","Betis"
"Felipe Gutiérrez","3,00 mill. €","Betis"
"Fabián Ruiz","500 mil €","Betis"
"Charly Musonda Jr.","5,00 mill. €","Betis"
"Matías Nahuel","1,50 mill. €","Betis"
"Joaquín","500 mil €","Betis"
"Álvaro Cejudo","1,50 mill. €","Betis"
"Antonio Sanabria","5,00 mill. €","Betis"
"Álex Alegría","2,00 mill. €","Betis"
"Roman Zozulya","1,00 mill. €","Betis"
"Rubén Castro","1,00 mill. €","Betis"
"Iván Cuéllar","800 mil €","Real Sporting"
"Diego Mariño","800 mil €","Real Sporting"
"Óscar Whalley","200 mil €","Real Sporting"
"Jorge Meré","6,00 mill. €","Real Sporting"
"Jean-Sylvain Babin","1,50 mill. €","Real Sporting"
"Fernando Amorebieta","1,50 mill. €","Real Sporting"
"Juan Rodríguez","-","Real Sporting"
"Isma López","2,50 mill. €","Real Sporting"
"Roberto Canella","1,50 mill. €","Real Sporting"
"Elderson","1,00 mill. €","Real Sporting"
"Lillo Castellano","1,80 mill. €","Real Sporting"
"Douglas","1,50 mill. €","Real Sporting"
"Sergio Álvarez","3,00 mill. €","Real Sporting"
"Mikel Vesga","1,50 mill. €","Real Sporting"
"Xavi Torres","1,00 mill. €","Real Sporting"
"Cristian Salvador","250 mil €","Real Sporting"
"Nacho Cases","1,50 mill. €","Real Sporting"
"Rachid Aït-Atmane","1,00 mill. €","Real Sporting"
"Alberto Lora","1,00 mill. €","Real Sporting"
"Moi Gómez","3,00 mill. €","Real Sporting"
"Víctor Rodríguez","1,50 mill. €","Real Sporting"
"Dani Ndi","500 mil €","Real Sporting"
"Burgui","1,50 mill. €","Real Sporting"
"Akram Afif","600 mil €","Real Sporting"
"Carlos Carmona","2,00 mill. €","Real Sporting"
"Duje Cop","3,50 mill. €","Real Sporting"
"Lacina Traoré","2,50 mill. €","Real Sporting"
"Carlos Castro","1,80 mill. €","Real Sporting"
"Borja Viguera","1,50 mill. €","Real Sporting"
"Pablo Fernández","-","Real Sporting"
"Rubén Sánchez","-","Real Sporting"
"Raúl Lizoain","800 mil €","Las Palmas"
"Javi Varas","400 mil €","Las Palmas"
"Mauricio Lemos","10,00 mill. €","Las Palmas"
"Pedro Bigas","5,00 mill. €","Las Palmas"
"Aythami Artiles","1,00 mill. €","Las Palmas"
"David García","100 mil €","Las Palmas"
"Eric Curbelo","-","Las Palmas"
"Dani Castellano","4,00 mill. €","Las Palmas"
"Hélder Lopes","1,50 mill. €","Las Palmas"
"Michel Macedo","2,50 mill. €","Las Palmas"
"David Simón","1,50 mill. €","Las Palmas"
"Vicente Gómez","3,50 mill. €","Las Palmas"
"Roque Mesa","12,00 mill. €","Las Palmas"
"Ángel Montoro","1,00 mill. €","Las Palmas"
"Hernán Santana","800 mil €","Las Palmas"
"Javi Castellano","400 mil €","Las Palmas"
"Jonathan Viera","10,00 mill. €","Las Palmas"
"Kevin-Prince Boateng","5,00 mill. €","Las Palmas"
"Alen Halilovic","4,00 mill. €","Las Palmas"
"Tana","3,50 mill. €","Las Palmas"
"Tyronne","400 mil €","Las Palmas"
"José Artiles","100 mil €","Las Palmas"
"Jesé","7,50 mill. €","Las Palmas"
"Momo","100 mil €","Las Palmas"
"Benito Ramírez","-","Las Palmas"
"Nabil El Zhar","2,00 mill. €","Las Palmas"
"Mateo García","1,20 mill. €","Las Palmas"
"Marko Livaja","2,50 mill. €","Las Palmas"
"Sergio Araujo","2,00 mill. €","Las Palmas"
"Alfredo Ortuño","1,00 mill. €","Las Palmas"
"Asdrúbal Padrón","300 mil €","Las Palmas"
"Héctor Figueroa","200 mil €","Las Palmas"
"Erik Expósito","-","Las Palmas"
"Fernando Pacheco","5,00 mill. €","Alavés"
"Adrián Ortolá","800 mil €","Alavés"
"Víctor Laguardia","3,00 mill. €","Alavés"
"Zouhair Feddal","3,00 mill. €","Alavés"
"Aleksandar Pantic","2,00 mill. €","Alavés"
"Rodrigo Ely","2,00 mill. €","Alavés"
"Alexis Ruano","1,50 mill. €","Alavés"
"Carlos Vigaray","1,00 mill. €","Alavés"
"Einar Galilea","200 mil €","Alavés"
"Theo Hernández","15,00 mill. €","Alavés"
"Raúl Carnero","1,00 mill. €","Alavés"
"Marcos Llorente","15,00 mill. €","Alavés"
"Kiko Femenía","4,00 mill. €","Alavés"
"Martín Aguirregabiria","-","Alavés"
"Dani Torres","2,00 mill. €","Alavés"
"Sergio Llamas","100 mil €","Alavés"
"Víctor Camarasa","5,00 mill. €","Alavés"
"Manu García","1,50 mill. €","Alavés"
"Nenad Krsticic","1,00 mill. €","Alavés"
"Óscar Romero","5,00 mill. €","Alavés"
"Aleksandar Katai","2,00 mill. €","Alavés"
"Manu García","1,00 mill. €","Alavés"
"Ibai Gómez","2,00 mill. €","Alavés"
"Cristian Espinoza","2,50 mill. €","Alavés"
