"name","market_value","team"
"Pablo Amo","1,20 mill. €","Real Zaragoza"
"Roberto Ayala","1,00 mill. €","Real Zaragoza"
"Raúl Goni","800 mil €","Real Zaragoza"
"Víctor Laguardia","500 mil €","Real Zaragoza"
"Mickaël Gaffoor","-","Real Zaragoza"
"Eliseu","4,00 mill. €","Real Zaragoza"
"Ivan Obradovic","3,00 mill. €","Real Zaragoza"
"Javier Paredes","2,20 mill. €","Real Zaragoza"
"Carlos Diogo","2,00 mill. €","Real Zaragoza"
"José Ruiz","-","Real Zaragoza"
"Kevin Lacruz","-","Real Zaragoza"
"Abel Aguilar","3,80 mill. €","Real Zaragoza"
"Leonardo Ponzio","3,40 mill. €","Real Zaragoza"
"Peter Luccin","2,00 mill. €","Real Zaragoza"
"Edmílson","1,00 mill. €","Real Zaragoza"
"Ander Herrera","6,00 mill. €","Real Zaragoza"
"Gabi","3,00 mill. €","Real Zaragoza"
"Marko Babic","900 mil €","Real Zaragoza"
"Ángel Lafita","7,00 mill. €","Real Zaragoza"
"Jorge López","4,00 mill. €","Real Zaragoza"
"Jermaine Pennant","3,00 mill. €","Real Zaragoza"
"Franck Songo'o","900 mil €","Real Zaragoza"
"Humberto Suazo","10,00 mill. €","Real Zaragoza"
"Ikechukwu Uche","5,00 mill. €","Real Zaragoza"
"Javier Arizmendi","4,00 mill. €","Real Zaragoza"
"Adrián Colunga","2,20 mill. €","Real Zaragoza"
"Ewerthon","1,70 mill. €","Real Zaragoza"
"Braulio Nóbrega","1,20 mill. €","Real Zaragoza"
"Álex Sánchez","-","Real Zaragoza"
"Sergio Aragoneses","800 mil €","Tenerife"
"Luis García","600 mil €","Tenerife"
"Toño","200 mil €","Tenerife"
"Pablo Sicilia","2,00 mill. €","Tenerife"
"Ezequiel Luna","1,80 mill. €","Tenerife"
"Manolo Martínez","1,40 mill. €","Tenerife"
"José Antonio Culebras","400 mil €","Tenerife"
"Carlos Bellvís","2,00 mill. €","Tenerife"
"Ayoze García","1,00 mill. €","Tenerife"
"Héctor Sánchez","400 mil €","Tenerife"
"Marc Bertrán","2,40 mill. €","Tenerife"
"Aitor Núñez","400 mil €","Tenerife"
"Ricardo León","2,20 mill. €","Tenerife"
"Román Martínez","2,00 mill. €","Tenerife"
"Mikel Alonso","1,60 mill. €","Tenerife"
"Richi","900 mil €","Tenerife"
"Juanlu Hens","1,80 mill. €","Tenerife"
"Alejandro Alfaro","4,00 mill. €","Tenerife"
"Omar Ramos","1,00 mill. €","Tenerife"
"Daniel Komé","2,00 mill. €","Tenerife"
"Nino","3,00 mill. €","Tenerife"
"Ángel Rodríguez","1,00 mill. €","Tenerife"
"Dinei","900 mil €","Tenerife"
"Gaizka Saizar","200 mil €","Tenerife"
