"name","market_value","team"
"Enrique Romero","1,75 mill. €","RC Deportivo"
"Manuel Pablo","6,00 mill. €","RC Deportivo"
"Héctor Berenguel","4,50 mill. €","RC Deportivo"
"Lionel Scaloni","4,00 mill. €","RC Deportivo"
"Aldo Duscher","7,50 mill. €","RC Deportivo"
"Julian de Guzmán","3,00 mill. €","RC Deportivo"
"Carlos Pita","150 mil €","RC Deportivo"
"Sergio González","8,00 mill. €","RC Deportivo"
"Roberto Acuña","1,25 mill. €","RC Deportivo"
"Jesús Muñoz","500 mil €","RC Deportivo"
"Paco Gallardo","750 mil €","RC Deportivo"
"Juan Carlos Valerón","14,00 mill. €","RC Deportivo"
"Iago Iglesias","250 mil €","RC Deportivo"
"Iván Carril","100 mil €","RC Deportivo"
"Albert Luque","10,00 mill. €","RC Deportivo"
"Momo","500 mil €","RC Deportivo"
"Víctor Sánchez","7,50 mill. €","RC Deportivo"
"Pedro Munitis","6,50 mill. €","RC Deportivo"
"Diego Tristán","9,00 mill. €","RC Deportivo"
"Javier Arizmendi","4,00 mill. €","RC Deportivo"
"Sebastián Taborda","2,25 mill. €","RC Deportivo"
"Rubén Castro","1,50 mill. €","RC Deportivo"
"Xisco","1,00 mill. €","RC Deportivo"
"Senel","250 mil €","RC Deportivo"
"Carlos Kameni","4,00 mill. €","Espanyol"
"Biel Ribas","300 mil €","Espanyol"
"Gorka Iraizoz","50 mil €","Espanyol"
"Mauricio Pochettino","2,00 mill. €","Espanyol"
"Alberto Lopo","1,50 mill. €","Espanyol"
"Dani Jarque","300 mil €","Espanyol"
"Sergio Sánchez","300 mil €","Espanyol"
"Marc Torrejón","100 mil €","Espanyol"
"Miquel Robusté","-","Espanyol"
"Didier Domi","2,50 mill. €","Espanyol"
"David García","400 mil €","Espanyol"
"Juanfran Torres","6,00 mill. €","Espanyol"
"Pablo Zabaleta","3,75 mill. €","Espanyol"
"Armando Sá","1,00 mill. €","Espanyol"
"Eduardo Costa","3,00 mill. €","Espanyol"
"Frédson","900 mil €","Espanyol"
"Moisés Hurtado","800 mil €","Espanyol"
"Àngel Morales","300 mil €","Espanyol"
"Luis García","3,00 mill. €","Espanyol"
"Ito","1,00 mill. €","Espanyol"
"Miki Martínez","-","Espanyol"
"Toni Velamazán","500 mil €","Espanyol"
"Albert Riera","5,00 mill. €","Espanyol"
"Iván de la Peña","5,25 mill. €","Espanyol"
"Jofre Mateu","250 mil €","Espanyol"
"Martín Posse","300 mil €","Espanyol"
"Raúl Tamudo","8,00 mill. €","Espanyol"
"Walter Pandiani","7,50 mill. €","Espanyol"
"Jonathan Soriano","500 mil €","Espanyol"
"Ferrán Corominas","400 mil €","Espanyol"
"Albert Yagüe","75 mil €","Espanyol"
"Juan Calatayud","2,50 mill. €","Getafe"
"Luis García","1,00 mill. €","Getafe"
"Alejandro Rebollo","-","Getafe"
"Sito","-","Getafe"
"Aníbal Matellán","1,80 mill. €","Getafe"
"David Belenguer","800 mil €","Getafe"
"Rubén Pulido","800 mil €","Getafe"
"Alberto Aguilar","500 mil €","Getafe"
"Manuel Tena","450 mil €","Getafe"
"Mariano Pernía","4,50 mill. €","Getafe"
"Nano","2,50 mill. €","Getafe"
"Javier Paredes","275 mil €","Getafe"
"Cosmin Contra","-","Getafe"
"Fabio Celestini","1,50 mill. €","Getafe"
"David Cubillo","250 mil €","Getafe"
"Diego Rivas","1,50 mill. €","Getafe"
"Mario Cotelo","800 mil €","Getafe"
"Ángel Vivar Dorado","500 mil €","Getafe"
"Pablo Redondo","200 mil €","Getafe"
"Jaime Gavilán","2,50 mill. €","Getafe"
"Riki","6,00 mill. €","Getafe"
"Jajá","4,00 mill. €","Getafe"
"Veljko Paunovic","2,25 mill. €","Getafe"
"Dani Güiza","1,25 mill. €","Getafe"
"Sergio Pachón","500 mil €","Getafe"
"Gică Craioveanu","-","Getafe"
"Francesc Arnau","2,50 mill. €","Málaga"
"Iñaki Goitia","250 mil €","Málaga"
"Manolo Reina","-","Málaga"
"Litos","1,50 mill. €","Málaga"
"Fernando Sanz","900 mil €","Málaga"
"César Navas","800 mil €","Málaga"
"Alexis Ruano","300 mil €","Málaga"
"Marc Torrejón","100 mil €","Málaga"
"Jorge Ribeiro","2,50 mill. €","Málaga"
"Nacho","750 mil €","Málaga"
"Vicente Valcarce","600 mil €","Málaga"
"Gabriel","1,75 mill. €","Málaga"
"Gerardo García","600 mil €","Málaga"
"Jesús Gámez","300 mil €","Málaga"
"Ricardo Bóvio","1,75 mill. €","Málaga"
"Anderson Silva","500 mil €","Málaga"
"Juan Rodríguez","300 mil €","Málaga"
"Antonio Hidalgo","1,25 mill. €","Málaga"
"Fernando Usero","100 mil €","Málaga"
"Marcelo Romero","-","Málaga"
"Abel Gómez","-","Málaga"
"Manu Sánchez","700 mil €","Málaga"
"Antonio López","-","Málaga"
"Jorge Pina","75 mil €","Málaga"
"Saúl","-","Málaga"
"Duda","2,00 mill. €","Málaga"
"Diego Castro","-","Málaga"
"Edgar","1,00 mill. €","Málaga"
"Salva Ballesta","6,00 mill. €","Málaga"
"Richard Morales","750 mil €","Málaga"
"Pablo Couñago","750 mil €","Málaga"
"Paco Esteban","-","Málaga"
"Ador","-","Málaga"
"Miguel Ángel Moyá","2,50 mill. €","Mallorca"
"Toni Prats","1,25 mill. €","Mallorca"
"Eduardo Tuzzio","2,50 mill. €","Mallorca"
"José Nunes","1,50 mill. €","Mallorca"
"Sergio Ballesteros","1,50 mill. €","Mallorca"
"Mark Iuliano","1,00 mill. €","Mallorca"
"José Rodríguez","-","Mallorca"
"Fernando Navarro","2,50 mill. €","Mallorca"
"David Cortés","3,00 mill. €","Mallorca"
"Alessandro Potenza","3,00 mill. €","Mallorca"
"Francisco Diego Maciel","600 mil €","Mallorca"
"Rafita","200 mil €","Mallorca"
"Angelos Basinas","4,00 mill. €","Mallorca"
"Javier Farinós","2,00 mill. €","Mallorca"
"Borja Fernández","1,50 mill. €","Mallorca"
"Guillermo Pereyra","3,50 mill. €","Mallorca"
"Bernat Alomar","-","Mallorca"
"Alejandro Campano","450 mil €","Mallorca"
"Juan Arango","1,50 mill. €","Mallorca"
"Jonás Gutiérrez","1,00 mill. €","Mallorca"
"Adrián Peralta","400 mil €","Mallorca"
"Leonardo Pisculichi","1,75 mill. €","Mallorca"
"Cristiano Doni","800 mil €","Mallorca"
"Tuni","500 mil €","Mallorca"
"Yoshito Okubo","1,50 mill. €","Mallorca"
"Lampros Choutos","1,50 mill. €","Mallorca"
"Yordi","1,00 mill. €","Mallorca"
"Víctor Casadesús","800 mil €","Mallorca"
"Braulio Nóbrega","200 mil €","Mallorca"
"Toni Muñoz","200 mil €","Mallorca"
"Chus Seco","-","Mallorca"
"Ricardo","1,00 mill. €","Osasuna"
"Juantxo Elía","300 mil €","Osasuna"
"Roberto Santamaría","100 mil €","Osasuna"
"Miguel Flaño","4,00 mill. €","Osasuna"
"César Cruchaga","600 mil €","Osasuna"
"Josetxo","500 mil €","Osasuna"
"Carlos Cuéllar","200 mil €","Osasuna"
"Enrique Corrales","900 mil €","Osasuna"
"Rafael Clavero","600 mil €","Osasuna"
"Juanma Ortiz","1,25 mill. €","Osasuna"
"José Izquierdo","900 mil €","Osasuna"
"Javier Flaño","400 mil €","Osasuna"
"Marcelo Sosa","2,00 mill. €","Osasuna"
"Patxi Puñal","1,50 mill. €","Osasuna"
"Iñaki Muñoz","1,10 mill. €","Osasuna"
"David López","1,00 mill. €","Osasuna"
"Raúl García","10,00 mill. €","Osasuna"
"Moha","700 mil €","Osasuna"
"Fran Moreno","350 mil €","Osasuna"
"Ludovic Delporte","700 mil €","Osasuna"
"Valdo","4,25 mill. €","Osasuna"
"Savo Milosevic","3,60 mill. €","Osasuna"
"Bernardo Romeo","3,50 mill. €","Osasuna"
"Pierre Webó","1,00 mill. €","Osasuna"
"Gorka Brit","250 mil €","Osasuna"
"Dudu Aouate","2,00 mill. €","Racing"
"Toño","100 mil €","Racing"
"Juanjo Valencia","-","Racing"
"Trevi","-","Racing"
"Pablo Alfaro","1,00 mill. €","Racing"
"Ho-jin Lee","750 mil €","Racing"
"José Moratón","600 mil €","Racing"
"Oriol Lozano","400 mil €","Racing"
"Ezequiel Garay","300 mil €","Racing"
"Samuel San José","225 mil €","Racing"
"Ayoze Díaz","500 mil €","Racing"
"Neru","350 mil €","Racing"
"Damià Abella","2,00 mill. €","Racing"
"Pablo Pinillos","600 mil €","Racing"
"Walid Regragui","300 mil €","Racing"
"Javi Casquero","1,25 mill. €","Racing"
"Felipe Melo","900 mil €","Racing"
"Sergio Matabuena","500 mil €","Racing"
"Stéphane Dalmat","7,00 mill. €","Racing"
"Vitolo","1,25 mill. €","Racing"
"Antonio Tomás","500 mil €","Racing"
"Cristian Portilla","-","Racing"
"Chema Mato","-","Racing"
"Rubén García","-","Racing"
"Raúl Martín","375 mil €","Racing"
"Óscar Serrano","600 mil €","Racing"
"Jonathan Valle","1,25 mill. €","Racing"
"Álex García","-","Racing"
"Fernando Marqués","500 mil €","Racing"
"Wilfried Dalmat","500 mil €","Racing"
"Mauricio Pinilla","2,50 mill. €","Racing"
"Antoñito","1,80 mill. €","Racing"
"David Aganzo","1,50 mill. €","Racing"
"Juanjo Expósito","800 mil €","Racing"
"Iker Casillas","25,00 mill. €","Real Madrid"
"Diego López","2,00 mill. €","Real Madrid"
"David Cobeño","500 mil €","Real Madrid"
"Jordi Codina","-","Real Madrid"
"Sergio Ramos","17,50 mill. €","Real Madrid"
"Jonathan Woodgate","12,00 mill. €","Real Madrid"
"Iván Helguera","8,50 mill. €","Real Madrid"
"Raúl Bravo","3,50 mill. €","Real Madrid"
"Francisco Pavón","3,50 mill. €","Real Madrid"
"Álvaro Mejía","2,00 mill. €","Real Madrid"
"Rubén González","900 mil €","Real Madrid"
"Roberto Carlos","6,50 mill. €","Real Madrid"
"Cicinho","12,50 mill. €","Real Madrid"
"Míchel Salgado","5,00 mill. €","Real Madrid"
"Carlos Diogo","3,50 mill. €","Real Madrid"
"Álvaro Arbeloa","700 mil €","Real Madrid"
"Pablo García","4,50 mill. €","Real Madrid"
"Thomas Gravesen","3,50 mill. €","Real Madrid"
"Javi García","1,75 mill. €","Real Madrid"
"Marcos Tébar","-","Real Madrid"
"Guti","10,50 mill. €","Real Madrid"
"Rubén de la Red","1,50 mill. €","Real Madrid"
"Borja Valero","-","Real Madrid"
"David Beckham","22,00 mill. €","Real Madrid"
"Júlio Baptista","20,00 mill. €","Real Madrid"
"Zinédine Zidane","12,50 mill. €","Real Madrid"
"José Manuel Jurado","2,00 mill. €","Real Madrid"
"Adrián Martín","1,25 mill. €","Real Madrid"
"Robinho","25,00 mill. €","Real Madrid"
"Javier Balboa","2,50 mill. €","Real Madrid"
"Antonio Cassano","20,50 mill. €","Real Madrid"
"Raúl","17,50 mill. €","Real Madrid"
"Ronaldo","27,50 mill. €","Real Madrid"
"Javier Portillo","3,50 mill. €","Real Madrid"
"Roberto Soldado","2,00 mill. €","Real Madrid"
"David Barral","-","Real Madrid"
"Asier Riesgo","2,00 mill. €","R. Sociedad"
"Alberto López","300 mil €","R. Sociedad"
"Jérémie Bréchet","3,00 mill. €","R. Sociedad"
"Sergio Boris","2,50 mill. €","R. Sociedad"
"Igor Jauregi","750 mil €","R. Sociedad"
"Ion Ansotegi","450 mil €","R. Sociedad"
"Mikel Labaka","400 mil €","R. Sociedad"
"Daniel Cifuentes","400 mil €","R. Sociedad"
"Mikel González","200 mil €","R. Sociedad"
"Javier Garrido","400 mil €","R. Sociedad"
"Xabier Castillo","-","R. Sociedad"
"Aitor López Rekarte","5,00 mill. €","R. Sociedad"
"Jhon Viáfara","2,50 mill. €","R. Sociedad"
"Gaizka Garitano","900 mil €","R. Sociedad"
"Mikel Alonso","3,00 mill. €","R. Sociedad"
"Mikel Aranburu","2,00 mill. €","R. Sociedad"
"Dalibor Stevanovic","1,00 mill. €","R. Sociedad"
"Gorka Larrea","325 mil €","R. Sociedad"
"Álvaro Novo","2,50 mill. €","R. Sociedad"
"Igor Gabilondo","3,00 mill. €","R. Sociedad"
"José Javier Barkero","2,00 mill. €","R. Sociedad"
"Xabi Prieto","1,50 mill. €","R. Sociedad"
"Gari Uranga","400 mil €","R. Sociedad"
"Mark González","1,50 mill. €","R. Sociedad"
"Oskitz Estefanía","400 mil €","R. Sociedad"
"Nihat Kahveci","8,00 mill. €","R. Sociedad"
"Darko Kovacevic","6,00 mill. €","R. Sociedad"
"Morten Skoubo","2,50 mill. €","R. Sociedad"
"Óscar de Paula","600 mil €","R. Sociedad"
"Imanol Agirretxe","200 mil €","R. Sociedad"
"Iñigo Díaz de Cerio","100 mil €","R. Sociedad"
"Andrés Palop","2,00 mill. €","Sevilla"
"Antonio Notario","900 mil €","Sevilla"
"Sergio Ramos","17,50 mill. €","Sevilla"
"Julien Escudé","3,00 mill. €","Sevilla"
"Javi Navarro","2,00 mill. €","Sevilla"
"Ivica Dragutinovic","1,50 mill. €","Sevilla"
"Pablo Alfaro","1,00 mill. €","Sevilla"
"Aitor Ocio","400 mil €","Sevilla"
"Pablo Ruiz","300 mil €","Sevilla"
"David Prieto","200 mil €","Sevilla"
"José Crespo","200 mil €","Sevilla"
"Adriano","2,25 mill. €","Sevilla"
"David Castedo","400 mil €","Sevilla"
"Antonio Puerta","-","Sevilla"
"Dani Alves","5,00 mill. €","Sevilla"
"Manuel Blanco","175 mil €","Sevilla"
"Josep Lluís Martí","1,50 mill. €","Sevilla"
"Antonio Vera","-","Sevilla"
"Enzo Maresca","8,00 mill. €","Sevilla"
"Renato","5,00 mill. €","Sevilla"
"Jordi López","500 mil €","Sevilla"
"Bruno Herrero","75 mil €","Sevilla"
"Jesús Navas","2,50 mill. €","Sevilla"
"Antonio López","-","Sevilla"
"Jesuli","3,00 mill. €","Sevilla"
"Diego Capel","500 mil €","Sevilla"
"Alejandro Alfaro","100 mil €","Sevilla"
"Fernando Sales","2,80 mill. €","Sevilla"
"Javier Saviola","11,50 mill. €","Sevilla"
"Luís Fabiano","11,00 mill. €","Sevilla"
"Frédéric Kanouté","7,50 mill. €","Sevilla"
"Ariza Makukula","4,25 mill. €","Sevilla"
"Kepa Blanco","1,50 mill. €","Sevilla"
"Carlitos","300 mil €","Sevilla"
"Santiago Cañizares","5,50 mill. €","Valencia"
"Ludovic Butelle","1,50 mill. €","Valencia"
"Juan Luis Mora","800 mil €","Valencia"
"Carlos Marchena","13,00 mill. €","Valencia"
"Roberto Ayala","8,75 mill. €","Valencia"
"Emiliano Moretti","4,50 mill. €","Valencia"
"Raúl Albiol","2,50 mill. €","Valencia"
"Marco Caneira","2,10 mill. €","Valencia"
"David Navarro","1,80 mill. €","Valencia"
"Fábio Aurélio","7,00 mill. €","Valencia"
"José Enrique","800 mil €","Valencia"
"Amedeo Carboni","350 mil €","Valencia"
"Miguel","10,00 mill. €","Valencia"
"Curro Torres","4,00 mill. €","Valencia"
"Manuel Ruz","400 mil €","Valencia"
"Pedro López","275 mil €","Valencia"
"David Albelda","15,00 mill. €","Valencia"
"Gonzalo de los Santos","2,50 mill. €","Valencia"
"Rubén Baraja","14,00 mill. €","Valencia"
"Hugo Viana","7,50 mill. €","Valencia"
"Edú Gaspar","7,00 mill. €","Valencia"
"Juanlu Hens","-","Valencia"
"Pablo Aimar","18,00 mill. €","Valencia"
"Líbero Parri","1,00 mill. €","Valencia"
"Vicente","22,00 mill. €","Valencia"
"Mario Regueiro","3,50 mill. €","Valencia"
"Francisco Rufete","7,50 mill. €","Valencia"
"Jorge López","1,00 mill. €","Valencia"
"Pablo Hernández","-","Valencia"
"Miguel Ángel Angulo","8,00 mill. €","Valencia"
"David Villa","22,00 mill. €","Valencia"
"Mista","8,28 mill. €","Valencia"
"Marco Di Vaio","8,00 mill. €","Valencia"
"Patrick Kluivert","5,00 mill. €","Valencia"
"Sebastián Viera","2,25 mill. €","Villarreal"
"Mariano Barbosa","2,25 mill. €","Villarreal"
"Javier López Vallejo","300 mil €","Villarreal"
"Juan Carlos","50 mil €","Villarreal"
"Gonzalo Rodríguez","4,00 mill. €","Villarreal"
"Josemi","2,75 mill. €","Villarreal"
"Juan Manuel Peña","1,50 mill. €","Villarreal"
"Quique Álvarez","900 mil €","Villarreal"
"César Arzo","400 mil €","Villarreal"
"Oscar López","100 mil €","Villarreal"
"Juan Pablo Sorín","5,50 mill. €","Villarreal"
"Rodolfo Arruabarrena","2,00 mill. €","Villarreal"
"Carlos Alcántara","150 mil €","Villarreal"
"Jan Kromkamp","5,00 mill. €","Villarreal"
"Javi Venta","2,25 mill. €","Villarreal"
"Antonio Valencia","2,25 mill. €","Villarreal"
"Alessio Tacchinardi","5,00 mill. €","Villarreal"
"Marcos Senna","1,75 mill. €","Villarreal"
"Josico","800 mil €","Villarreal"
"Héctor Font","600 mil €","Villarreal"
"Santi Cazorla","400 mil €","Villarreal"
"Marquitos","50 mil €","Villarreal"
"Roger García","3,00 mill. €","Villarreal"
"Javier Calleja","500 mil €","Villarreal"
"Juan Román Riquelme","18,00 mill. €","Villarreal"
