"name","market_value","team"
"Raúl García","15,00 mill. €","Atlético"
"José Manuel Jurado","5,00 mill. €","Atlético"
"Maxi Rodríguez","18,00 mill. €","Atlético"
"Simão","16,00 mill. €","Atlético"
"Martin Petrov","11,00 mill. €","Atlético"
"Luis García","8,00 mill. €","Atlético"
"José Antonio Reyes","6,00 mill. €","Atlético"
"Miguel de las Cuevas","1,20 mill. €","Atlético"
"Didac Rodríguez","200 mil €","Atlético"
"Sergio Agüero","28,00 mill. €","Atlético"
"Diego Forlán","18,00 mill. €","Atlético"
"Mista","4,00 mill. €","Atlético"
"Braulio Nóbrega","800 mil €","Atlético"
"Borja Rubiato","300 mil €","Atlético"
"Roberto Batres","300 mil €","Atlético"
"Víctor Valdés","15,00 mill. €","Barcelona"
"José Manuel Pinto","2,00 mill. €","Barcelona"
"Albert Jorquera","800 mil €","Barcelona"
"Oier Olazábal","600 mil €","Barcelona"
"Carles Puyol","28,00 mill. €","Barcelona"
"Gabriel Milito","17,00 mill. €","Barcelona"
"Rafa Márquez","12,00 mill. €","Barcelona"
"Lilian Thuram","2,80 mill. €","Barcelona"
"Oleguer","1,60 mill. €","Barcelona"
"Alberto Botía","300 mil €","Barcelona"
"Marc Valiente","200 mil €","Barcelona"
"Éric Abidal","17,00 mill. €","Barcelona"
"Sylvinho","2,00 mill. €","Barcelona"
"Víctor Espasandín","300 mil €","Barcelona"
"Gianluca Zambrotta","16,00 mill. €","Barcelona"
"Fali","100 mil €","Barcelona"
"Edmílson","3,00 mill. €","Barcelona"
"Marc Crosas","800 mil €","Barcelona"
"Andrés Iniesta","30,00 mill. €","Barcelona"
"Xavi","28,00 mill. €","Barcelona"
"Yaya Touré","20,00 mill. €","Barcelona"
"Víctor Sánchez","600 mil €","Barcelona"
"José Manuel Rueda","100 mil €","Barcelona"
"Deco","18,00 mill. €","Barcelona"
"Víctor Vázquez","400 mil €","Barcelona"
"Ronaldinho","50,00 mill. €","Barcelona"
"Lionel Messi","55,00 mill. €","Barcelona"
"Pedro","300 mil €","Barcelona"
"Bojan Krkic","9,00 mill. €","Barcelona"
"Giovani dos Santos","6,00 mill. €","Barcelona"
"Samuel Eto'o","40,00 mill. €","Barcelona"
"Thierry Henry","30,00 mill. €","Barcelona"
"Eidur Gudjohnsen","5,00 mill. €","Barcelona"
"Santiago Ezquerro","1,80 mill. €","Barcelona"
"Ricardo","3,80 mill. €","Betis"
"Toni Doblas","2,00 mill. €","Betis"
"Casto","500 mil €","Betis"
"René Román","200 mil €","Betis"
"Juanito","5,00 mill. €","Betis"
"Melli","4,80 mill. €","Betis"
"Nano Rivas","2,00 mill. €","Betis"
"David Rivas","1,40 mill. €","Betis"
"Arzu","1,40 mill. €","Betis"
"Lima","1,40 mill. €","Betis"
"Branko Ilic","1,20 mill. €","Betis"
"Alejandro Zamora","300 mil €","Betis"
"Álex Ortiz","200 mil €","Betis"
"Fernando Vega","3,00 mill. €","Betis"
"Toni Sánchez","300 mil €","Betis"
"Damià Abella","2,60 mill. €","Betis"
"Isidoro","200 mil €","Betis"
"Leandro Somoza","3,60 mill. €","Betis"
"Juande Prados","2,80 mill. €","Betis"
"Alberto Rivera","2,40 mill. €","Betis"
"Rodri","400 mil €","Betis"
"Juan Pablo Caffa","2,00 mill. €","Betis"
"Marko Babic","2,00 mill. €","Betis"
"Capi","2,60 mill. €","Betis"
"Fernando","2,20 mill. €","Betis"
"Mark González","5,00 mill. €","Betis"
"David Odonkor","2,00 mill. €","Betis"
"Edú","5,00 mill. €","Betis"
"Xisco Muñoz","4,60 mill. €","Betis"
"Rafael Sóbis","8,00 mill. €","Betis"
"Mariano Pavone","6,00 mill. €","Betis"
"José Mari","2,20 mill. €","Betis"
"Dudu Aouate","2,00 mill. €","RC Deportivo"
"Gustavo Munúa","600 mil €","RC Deportivo"
"Fabri","600 mil €","RC Deportivo"
"Manu Fernández","500 mil €","RC Deportivo"
"Fabricio Coloccini","9,00 mill. €","RC Deportivo"
"Alberto Lopo","2,00 mill. €","RC Deportivo"
"Adrián López","1,00 mill. €","RC Deportivo"
"Aythami Artiles","700 mil €","RC Deportivo"
"Pablo Amo","600 mil €","RC Deportivo"
"Rodri","500 mil €","RC Deportivo"
"Chapi","300 mil €","RC Deportivo"
"Filipe Luís","2,20 mill. €","RC Deportivo"
"Antonio Barragán","2,60 mill. €","RC Deportivo"
"Manuel Pablo","2,40 mill. €","RC Deportivo"
"Laure","200 mil €","RC Deportivo"
"Julian de Guzmán","4,00 mill. €","RC Deportivo"
"Juan Rodríguez","2,40 mill. €","RC Deportivo"
"Andrés Guardado","8,00 mill. €","RC Deportivo"
"Sergio González","4,40 mill. €","RC Deportivo"
"Antonio Tomás","600 mil €","RC Deportivo"
"Joan Verdú","2,80 mill. €","RC Deportivo"
"Juan Carlos Valerón","2,40 mill. €","RC Deportivo"
"Iván Carril","300 mil €","RC Deportivo"
"Ángel Lafita","3,40 mill. €","RC Deportivo"
"Cristian Hidalgo","1,60 mill. €","RC Deportivo"
"Christian Wilhelmsson","3,40 mill. €","RC Deportivo"
"Pablo Álvarez","800 mil €","RC Deportivo"
"Xisco","4,00 mill. €","RC Deportivo"
"Riki","3,00 mill. €","RC Deportivo"
"Sebastián Taborda","2,40 mill. €","RC Deportivo"
"Rubén Castro","1,60 mill. €","RC Deportivo"
"Rodolfo Bodipo","1,00 mill. €","RC Deportivo"
"Adrián López","800 mil €","RC Deportivo"
"Carlos Kameni","10,00 mill. €","Espanyol"
"Iñaki Lafuente","1,60 mill. €","Espanyol"
"Kiko Casilla","800 mil €","Espanyol"
"Isaac Becerra","300 mil €","Espanyol"
"Javier Ruiz","300 mil €","Espanyol"
"Marc Torrejón","7,00 mill. €","Espanyol"
"Dani Jarque","6,00 mill. €","Espanyol"
"Albert Serrán","500 mil €","Espanyol"
"Clemente Rodríguez","5,00 mill. €","Espanyol"
"David García","1,60 mill. €","Espanyol"
"Fede Bessone","600 mil €","Espanyol"
"Pablo Zabaleta","6,00 mill. €","Espanyol"
"Javi Chica","2,20 mill. €","Espanyol"
"Mari Lacruz","1,80 mill. €","Espanyol"
"Moisés Hurtado","4,60 mill. €","Espanyol"
"Milan Smiljanic","3,20 mill. €","Espanyol"
"Frédson","700 mil €","Espanyol"
"Luis García","14,00 mill. €","Espanyol"
"Ángel Martínez","3,00 mill. €","Espanyol"
"Jônatas","1,00 mill. €","Espanyol"
"Jordi Gómez","100 mil €","Espanyol"
"Albert Riera","11,00 mill. €","Espanyol"
"Iván de la Peña","6,00 mill. €","Espanyol"
"Moha","1,20 mill. €","Espanyol"
"Valdo","5,00 mill. €","Espanyol"
"Francisco Rufete","2,40 mill. €","Espanyol"
"Raúl Tamudo","16,00 mill. €","Espanyol"
"Ewerthon","3,80 mill. €","Espanyol"
"Ferrán Corominas","2,40 mill. €","Espanyol"
"Jonathan Soriano","2,40 mill. €","Espanyol"
"Óscar Ustari","5,00 mill. €","Getafe"
"Roberto Abbondanzieri","3,60 mill. €","Getafe"
"Curro Galán","300 mil €","Getafe"
"Cata Díaz","5,00 mill. €","Getafe"
"Mario Abrante","3,00 mill. €","Getafe"
"David Belenguer","2,20 mill. €","Getafe"
"Alberto Aguilar","800 mil €","Getafe"
"Manuel Tena","400 mil €","Getafe"
"Richi de Souza","100 mil €","Getafe"
"Víctor Mesa","100 mil €","Getafe"
"Lucas Licht","3,60 mill. €","Getafe"
"Nacho","1,40 mill. €","Getafe"
"Franck Signorino","800 mil €","Getafe"
"David Cortés","3,00 mill. €","Getafe"
"Cosmin Contra","1,00 mill. €","Getafe"
"Juanfran Moreno","400 mil €","Getafe"
"Javi Casquero","3,00 mill. €","Getafe"
"Fabio Celestini","2,60 mill. €","Getafe"
"Manu Hervás","200 mil €","Getafe"
"Rubén de la Red","6,00 mill. €","Getafe"
"Miguel Pallardó","1,80 mill. €","Getafe"
"Esteban Granero","1,60 mill. €","Getafe"
"Mario Cotelo","1,00 mill. €","Getafe"
"Juan Albín","4,00 mill. €","Getafe"
"David Sousa","900 mil €","Getafe"
"Pablo Redondo","700 mil €","Getafe"
"Jaime Gavilán","3,00 mill. €","Getafe"
"Pablo Hernández","3,20 mill. €","Getafe"
"Ikechukwu Uche","3,40 mill. €","Getafe"
"Manu del Moral","3,00 mill. €","Getafe"
"Kepa Blanco","3,00 mill. €","Getafe"
"Braulio Nóbrega","800 mil €","Getafe"
"Germán Lux","2,60 mill. €","Mallorca"
"Miguel Ángel Moyá","2,40 mill. €","Mallorca"
"Ioné Puga","400 mil €","Mallorca"
"José Nunes","3,40 mill. €","Mallorca"
"David Navarro","3,40 mill. €","Mallorca"
"Iván Ramis","2,20 mill. €","Mallorca"
"Sergio Ballesteros","1,40 mill. €","Mallorca"
"Antonio del Castillo","100 mil €","Mallorca"
"Fernando Navarro","6,00 mill. €","Mallorca"
"Javier Dorado","200 mil €","Mallorca"
"Fernando Varela","4,00 mill. €","Mallorca"
"Lionel Scaloni","3,60 mill. €","Mallorca"
"Héctor Berenguel","3,20 mill. €","Mallorca"
"Francisco Molinero","600 mil €","Mallorca"
"Angelos Basinas","3,20 mill. €","Mallorca"
"Borja Valero","3,00 mill. €","Mallorca"
"Guillermo Pereyra","2,20 mill. €","Mallorca"
"Javi Castellano","200 mil €","Mallorca"
"Jonás Gutiérrez","6,00 mill. €","Mallorca"
"Juan Arango","5,00 mill. €","Mallorca"
"Ariel Ibagaza","4,80 mill. €","Mallorca"
"Óscar Trejo","4,00 mill. €","Mallorca"
"Chory Castro","2,40 mill. €","Mallorca"
"Tuni","900 mil €","Mallorca"
"Alberto López","100 mil €","Mallorca"
"Dani Güiza","10,00 mill. €","Mallorca"
"Pierre Webó","2,80 mill. €","Mallorca"
"Víctor Casadesús","900 mil €","Mallorca"
"Emilio Nsue","600 mil €","Mallorca"
"Marco Storari","1,30 mill. €","Levante"
"Vladan Kujovic","800 mil €","Levante"
"Pablo Cavallero","300 mil €","Levante"
"Juan Tejera","300 mil €","Levante"
"Manolo Reina","200 mil €","Levante"
"Álvaro","2,20 mill. €","Levante"
"Bruno Cirillo","1,50 mill. €","Levante"
"José Serrano","1,00 mill. €","Levante"
"Miquel Robusté","600 mil €","Levante"
"Armando Lozano","200 mil €","Levante"
"Héctor Rodas","100 mil €","Levante"
"Luis Rubiales","1,20 mill. €","Levante"
"David Castedo","700 mil €","Levante"
"Pepe Plá","200 mil €","Levante"
"Miguel Ángel Riau","100 mil €","Levante"
"Iñaki Descarga","1,20 mill. €","Levante"
"Manolo Gaspar","600 mil €","Levante"
"Miguel Ángel","2,20 mill. €","Levante"
"Mathieu Berson","2,00 mill. €","Levante"
"Javi Fuego","800 mil €","Levante"
"Vicente Iborra","300 mil €","Levante"
"Emilio Viqueira","1,60 mill. €","Levante"
"Damiano Tommasi","800 mil €","Levante"
"Laurent Courtois","1,40 mill. €","Levante"
"Saúl","800 mil €","Levante"
"Sávio","600 mil €","Levante"
"Laurent Robert","500 mil €","Levante"
"Aarón Bueno","200 mil €","Levante"
"Pedro León","3,60 mill. €","Levante"
"Riga Mustapha","3,40 mill. €","Levante"
"Félix Ettien","2,60 mill. €","Levante"
"Juanma","1,20 mill. €","Levante"
"Albert Meyong","2,00 mill. €","Levante"
"Shota Arveladze","2,00 mill. €","Levante"
"Christian Riganò","1,90 mill. €","Levante"
"Álex Geijo","1,00 mill. €","Levante"
"Nacho Verdés","100 mil €","Levante"
"Ricardo","4,40 mill. €","Osasuna"
"Juantxo Elía","400 mil €","Osasuna"
"Andrés Fernández","300 mil €","Osasuna"
"Miguel Flaño","5,00 mill. €","Osasuna"
"César Cruchaga","1,20 mill. €","Osasuna"
"César Azpilicueta","1,20 mill. €","Osasuna"
"Josetxo","1,00 mill. €","Osasuna"
"Igotz Garde","400 mil €","Osasuna"
"Jon Echaide","400 mil €","Osasuna"
"Enrique Corrales","4,60 mill. €","Osasuna"
"Nacho Monreal","2,40 mill. €","Osasuna"
"Juanfran Torres","7,00 mill. €","Osasuna"
"Javier Flaño","4,40 mill. €","Osasuna"
"José Izquierdo","800 mil €","Osasuna"
"Javad Nekounam","6,00 mill. €","Osasuna"
"Javi García","5,00 mill. €","Osasuna"
"Patxi Puñal","2,20 mill. €","Osasuna"
"Oier Sanjurjo","200 mil €","Osasuna"
"Hugo Viana","4,40 mill. €","Osasuna"
"Jaroslav Plasil","3,60 mill. €","Osasuna"
"Héctor Font","2,40 mill. €","Osasuna"
"Martín Astudillo","1,50 mill. €","Osasuna"
"Jon Erice","500 mil €","Osasuna"
"Xavier Margairaz","2,60 mill. €","Osasuna"
"Ludovic Delporte","1,60 mill. €","Osasuna"
"Carlos Vela","6,00 mill. €","Osasuna"
"Jokin Esparza","200 mil €","Osasuna"
"Dady","4,60 mill. €","Osasuna"
"Walter Pandiani","2,80 mill. €","Osasuna"
"Javier Portillo","2,60 mill. €","Osasuna"
"Kike Sola","2,20 mill. €","Osasuna"
"Toño","3,60 mill. €","Racing"
"Fabio Coltorti","1,20 mill. €","Racing"
"Juan Calatayud","1,00 mill. €","Racing"
"Mario Fernández","200 mil €","Racing"
"Ángel Díez","200 mil €","Racing"
"Ezequiel Garay","10,00 mill. €","Racing"
"Sergio Sánchez","1,80 mill. €","Racing"
"Oriol Lozano","1,40 mill. €","Racing"
"José Moratón","1,20 mill. €","Racing"
"César Navas","500 mil €","Racing"
"Samuel San José","400 mil €","Racing"
"Iván Marcano","300 mil €","Racing"
"Ayoze Díaz","2,00 mill. €","Racing"
"Luis Fernández","1,40 mill. €","Racing"
"Bolaño","400 mil €","Racing"
"Pablo Pinillos","3,40 mill. €","Racing"
"Aldo Duscher","5,00 mill. €","Racing"
"Gonzalo Colsa","4,40 mill. €","Racing"
"Sergio Orteman","700 mil €","Racing"
"Jordi López","2,00 mill. €","Racing"
"Danny Szetela","500 mil €","Racing"
"Cristian Portilla","300 mil €","Racing"
"Óscar Serrano","4,00 mill. €","Racing"
"Jonathan Valle","1,20 mill. €","Racing"
"Brian Sarmiento","500 mil €","Racing"
"Luisma Villa","300 mil €","Racing"
"Jorge López","4,00 mill. €","Racing"
"Pablo Álvarez","800 mil €","Racing"
"Damián Ísmodes","800 mil €","Racing"
"Pedro Munitis","7,00 mill. €","Racing"
"Mémé Tchité","7,00 mill. €","Racing"
"Ebi Smolarek","4,80 mill. €","Racing"
"Iván Bolado","1,40 mill. €","Racing"
"Iker Casillas","28,00 mill. €","Real Madrid"
"Jerzy Dudek","1,80 mill. €","Real Madrid"
"Jordi Codina","400 mil €","Real Madrid"
"Sergio Ramos","30,00 mill. €","Real Madrid"
"Pepe","20,00 mill. €","Real Madrid"
"Fabio Cannavaro","12,00 mill. €","Real Madrid"
"Gabriel Heinze","8,00 mill. €","Real Madrid"
"Christoph Metzelder","7,00 mill. €","Real Madrid"
"Marcelo","6,00 mill. €","Real Madrid"
"Miguel Torres","6,00 mill. €","Real Madrid"
"Míchel Salgado","2,00 mill. €","Real Madrid"
"Mahamadou Diarra","18,00 mill. €","Real Madrid"
"Fernando Gago","12,00 mill. €","Real Madrid"
"Guti","15,00 mill. €","Real Madrid"
"Rubén de la Red","6,00 mill. €","Real Madrid"
"Royston Drenthe","9,00 mill. €","Real Madrid"
"Wesley Sneijder","24,00 mill. €","Real Madrid"
"Júlio Baptista","12,00 mill. €","Real Madrid"
"Robinho","35,00 mill. €","Real Madrid"
"Arjen Robben","24,00 mill. €","Real Madrid"
"Javier Balboa","2,60 mill. €","Real Madrid"
"Raúl","26,00 mill. €","Real Madrid"
"Javier Saviola","6,00 mill. €","Real Madrid"
"Ruud van Nistelrooy","30,00 mill. €","Real Madrid"
"Gonzalo Higuaín","11,00 mill. €","Real Madrid"
"Roberto Soldado","4,00 mill. €","Real Madrid"
"Stefano Sorrentino","1,60 mill. €","Recreativo"
"Mariano Barbosa","1,20 mill. €","Recreativo"
"José Antonio Luque","400 mil €","Recreativo"
"Martín Cáceres","6,00 mill. €","Recreativo"
"Iago Bouzón","1,20 mill. €","Recreativo"
"Beto","900 mil €","Recreativo"
"Quique Álvarez","700 mil €","Recreativo"
"Dani Bautista","2,60 mill. €","Recreativo"
"Aitor Tornavaca","1,80 mill. €","Recreativo"
"Poli","800 mil €","Recreativo"
"Edu Moya","1,60 mill. €","Recreativo"
"José Calvo","1,40 mill. €","Recreativo"
"Pablo Oliveira","100 mil €","Recreativo"
"José Ignacio Zahinos","1,40 mill. €","Recreativo"
"Pablo Bernal","-","Recreativo"
"Jesús Vázquez","3,20 mill. €","Recreativo"
"Marquitos","2,60 mill. €","Recreativo"
"Gerard López","1,80 mill. €","Recreativo"
"Rafa Barber","1,40 mill. €","Recreativo"
"Carlos Martins","7,00 mill. €","Recreativo"
"Joselito","-","Recreativo"
"Laurenţiu Roşu","1,20 mill. €","Recreativo"
"Varela","800 mil €","Recreativo"
"Javier Camuñas","1,20 mill. €","Recreativo"
"Florent Sinama-Pongolle","6,00 mill. €","Recreativo"
"Marco Ruben","3,20 mill. €","Recreativo"
"Javi Guerrero","2,60 mill. €","Recreativo"
"Ersen Martin","2,40 mill. €","Recreativo"
"Edwin Congo","500 mil €","Recreativo"
"Andrés Palop","7,00 mill. €","Sevilla"
"Morgan De Sanctis","4,80 mill. €","Sevilla"
"Pablo Vargas","500 mil €","Sevilla"
"Aquivaldo Mosquera","7,00 mill. €","Sevilla"
"Julien Escudé","5,00 mill. €","Sevilla"
"Khalid Boulahrouz","5,00 mill. €","Sevilla"
"Ivica Dragutinovic","4,00 mill. €","Sevilla"
"Federico Fazio","4,00 mill. €","Sevilla"
"José Crespo","2,40 mill. €","Sevilla"
"Javi Navarro","2,00 mill. €","Sevilla"
"David Prieto","1,00 mill. €","Sevilla"
"Adriano","16,00 mill. €","Sevilla"
"José Manuel Casado","800 mil €","Sevilla"
"Antonio Puerta","-","Sevilla"
"Dani Alves","20,00 mill. €","Sevilla"
"Andreas Hinkel","2,50 mill. €","Sevilla"
"Dani Salas","200 mil €","Sevilla"
"Christian Poulsen","11,00 mill. €","Sevilla"
"Josep Lluís Martí","2,60 mill. €","Sevilla"
"Lolo","1,20 mill. €","Sevilla"
"Renato","9,00 mill. €","Sevilla"
"Seydou Keita","8,00 mill. €","Sevilla"
"Enzo Maresca","3,40 mill. €","Sevilla"
"Jesús Navas","10,00 mill. €","Sevilla"
"Tom De Mul","2,40 mill. €","Sevilla"
"Diego Capel","7,00 mill. €","Sevilla"
"Duda","2,40 mill. €","Sevilla"
"Alejandro Alfaro","1,00 mill. €","Sevilla"
"Frédéric Kanouté","22,00 mill. €","Sevilla"
"Luís Fabiano","18,00 mill. €","Sevilla"
"Aleksandr Kerzhakov","7,00 mill. €","Sevilla"
"Arouna Koné","6,00 mill. €","Sevilla"
"Javier Chevantón","3,60 mill. €","Sevilla"
"Juanjo Expósito","1,80 mill. €","Sevilla"
"Antonio Moreno","800 mil €","Sevilla"
"Timo Hildebrand","10,00 mill. €","Valencia"
"Santiago Cañizares","2,00 mill. €","Valencia"
"Juan Luis Mora","400 mil €","Valencia"
"Vicente Guaita","300 mil €","Valencia"
"Raúl Albiol","9,00 mill. €","Valencia"
"Carlos Marchena","8,00 mill. €","Valencia"
"Emiliano Moretti","7,00 mill. €","Valencia"
"Iván Helguera","4,20 mill. €","Valencia"
"Alexis Ruano","4,00 mill. €","Valencia"
"Marco Caneira","3,00 mill. €","Valencia"
"David Lombán","600 mil €","Valencia"
"Miguel","10,00 mill. €","Valencia"
"David Albelda","9,00 mill. €","Valencia"
"Hedwiges Maduro","6,00 mill. €","Valencia"
"Sunny","800 mil €","Valencia"
"Éver Banega","16,00 mill. €","Valencia"
"Rubén Baraja","9,00 mill. €","Valencia"
"Edú Gaspar","3,00 mill. €","Valencia"
"Ángel Montoro","600 mil €","Valencia"
"David Silva","18,00 mill. €","Valencia"
"Manuel Fernandes","8,00 mill. €","Valencia"
"Juan Mata","4,60 mill. €","Valencia"
"Vicente","16,00 mill. €","Valencia"
"Jaime Gavilán","3,00 mill. €","Valencia"
"Joaquín","20,00 mill. €","Valencia"
"Miguel Ángel Angulo","6,00 mill. €","Valencia"
"David Villa","28,00 mill. €","Valencia"
"Fernando Morientes","14,00 mill. €","Valencia"
"Nikola Zigic","8,00 mill. €","Valencia"
"Javier Arizmendi","8,00 mill. €","Valencia"
"Diego López","5,00 mill. €","Villarreal"
"Sebastián Viera","3,60 mill. €","Villarreal"
"Juan Carlos","400 mil €","Villarreal"
"Gonzalo Rodríguez","6,00 mill. €","Villarreal"
"Diego Godín","5,00 mill. €","Villarreal"
"Josemi","2,60 mill. €","Villarreal"
"Fabricio Fuentes","2,00 mill. €","Villarreal"
"Pascal Cygan","1,60 mill. €","Villarreal"
"Kiko Olivas","300 mil €","Villarreal"
"Joan Capdevila","11,00 mill. €","Villarreal"
"Ángel López","5,00 mill. €","Villarreal"
"Javi Venta","3,20 mill. €","Villarreal"
"Marcos Senna","8,00 mill. €","Villarreal"
"Rio Mavuba","6,00 mill. €","Villarreal"
"Sebastián Eguren","4,00 mill. €","Villarreal"
"Bruno Soriano","2,40 mill. €","Villarreal"
"Josico","1,20 mill. €","Villarreal"
"Santi Cazorla","6,00 mill. €","Villarreal"
"Feliciano Condesso","300 mil €","Villarreal"
"David Rocha","-","Villarreal"
"Robert Pirès","7,00 mill. €","Villarreal"
"Juan Román Riquelme","15,00 mill. €","Villarreal"
"Matías Fernández","9,00 mill. €","Villarreal"
"Cani","10,00 mill. €","Villarreal"
"Rubén Sánchez","200 mil €","Villarreal"
"Xisco Nadal","500 mil €","Villarreal"
"Giuseppe Rossi","13,00 mill. €","Villarreal"
"Nihat Kahveci","12,00 mill. €","Villarreal"
"Guillermo Franco","6,00 mill. €","Villarreal"
"Jon Dahl Tomasson","3,00 mill. €","Villarreal"
"César Sánchez","2,60 mill. €","Real Zaragoza"
"Javier López Vallejo","2,00 mill. €","Real Zaragoza"
"Miguel Martínez","1,00 mill. €","Real Zaragoza"
"Roberto Ayala","8,00 mill. €","Real Zaragoza"
"Sergio Fernández","4,60 mill. €","Real Zaragoza"
"Francisco Pavón","2,00 mill. €","Real Zaragoza"
"Chus Herrero","1,60 mill. €","Real Zaragoza"
"Raúl Goni","300 mil €","Real Zaragoza"
"Jorge Gotor","200 mil €","Real Zaragoza"
"Juanfran","6,00 mill. €","Real Zaragoza"
"Javier Paredes","2,00 mill. €","Real Zaragoza"
"Víctor Fernández","100 mil €","Real Zaragoza"
"Carlos Diogo","5,00 mill. €","Real Zaragoza"
"Carlos Cuartero","900 mil €","Real Zaragoza"
"Matuzalém","8,00 mill. €","Real Zaragoza"
"Alberto Zapater","8,00 mill. €","Real Zaragoza"
"Peter Luccin","5,00 mill. €","Real Zaragoza"
"Albert Celades","4,00 mill. €","Real Zaragoza"
"Alberto Montejo","100 mil €","Real Zaragoza"
"Gabi","4,00 mill. €","Real Zaragoza"
"David Generelo","2,00 mill. €","Real Zaragoza"
"Óscar Valero","300 mil €","Real Zaragoza"
"Guillermo Grande","200 mil €","Real Zaragoza"
"Burbu Romero","200 mil €","Real Zaragoza"
"Pablo Aimar","8,00 mill. €","Real Zaragoza"
"Andrés D'Alessandro","4,50 mill. €","Real Zaragoza"
"Óscar González","4,00 mill. €","Real Zaragoza"
"Diego Milito","18,00 mill. €","Real Zaragoza"
"Ricardo Oliveira","11,00 mill. €","Real Zaragoza"
"Sergio García","6,00 mill. €","Real Zaragoza"
"Esaú","200 mil €","Real Zaragoza"
"Vicente Pascual","100 mil €","Real Zaragoza"
"Sergio Asenjo","1,60 mill. €","Real Valladolid"
"Ludovic Butelle","900 mil €","Real Valladolid"
"Alberto López","400 mil €","Real Valladolid"
"José García Calvo","1,80 mill. €","Real Valladolid"
"Rafa López","1,40 mill. €","Real Valladolid"
"Iñaki Bea","500 mil €","Real Valladolid"
"Daniel Cifuentes","300 mil €","Real Valladolid"
"Jesús Rueda","300 mil €","Real Valladolid"
"Alexis","1,40 mill. €","Real Valladolid"
"Alberto Marcos","1,20 mill. €","Real Valladolid"
"Óscar Sánchez","1,60 mill. €","Real Valladolid"
"Pedro López","1,20 mill. €","Real Valladolid"
"Kike López","300 mil €","Real Valladolid"
"Borja Fernández","2,60 mill. €","Real Valladolid"
"Álvaro Rubio","1,80 mill. €","Real Valladolid"
"Javi Baraja","900 mil €","Real Valladolid"
"Diego Camacho","400 mil €","Real Valladolid"
"Asier Arranz","500 mil €","Real Valladolid"
"Fabián Estoyanoff","3,75 mill. €","Real Valladolid"
"Marcos Aguirre","2,00 mill. €","Real Valladolid"
"Sisi González","3,00 mill. €","Real Valladolid"
"Álvaro Antón","1,20 mill. €","Real Valladolid"
"Ángel Vivar Dorado","1,20 mill. €","Real Valladolid"
"José Luis Capdevila","1,80 mill. €","Real Valladolid"
"Jonathan Sesma","1,40 mill. €","Real Valladolid"
"Daniel Komé","2,60 mill. €","Real Valladolid"
"Joseba Llorente","6,00 mill. €","Real Valladolid"
"Víctor Fernández","2,00 mill. €","Real Valladolid"
"Bartholomew Ogbeche","1,80 mill. €","Real Valladolid"
"Vladimir Manchev","1,80 mill. €","Real Valladolid"
"Diego Alves","3,40 mill. €","Almería"
"David Cobeño","3,20 mill. €","Almería"
"Aitor Alcalde","400 mil €","Almería"
