"name","market_value","team"
"Eduardo Salvio","10,00 mill. €","Atlético"
"José Antonio Reyes","9,00 mill. €","Atlético"
"Radamel Falcao","40,00 mill. €","Atlético"
"Adrián López","10,00 mill. €","Atlético"
"Diego Forlán","3,50 mill. €","Atlético"
"Pedro Martín","-","Atlético"
"Víctor Valdés","20,00 mill. €","Barcelona"
"Oier Olazábal","1,00 mill. €","Barcelona"
"Rubén Miño","900 mil €","Barcelona"
"José Manuel Pinto","500 mil €","Barcelona"
"Gerard Piqué","38,00 mill. €","Barcelona"
"Carles Puyol","10,00 mill. €","Barcelona"
"Andreu Fontàs","3,50 mill. €","Barcelona"
"Marc Muniesa","2,50 mill. €","Barcelona"
"Marc Bartra","2,50 mill. €","Barcelona"
"Sergi Gómez","700 mil €","Barcelona"
"Adriano","14,00 mill. €","Barcelona"
"Éric Abidal","10,00 mill. €","Barcelona"
"Maxwell","5,00 mill. €","Barcelona"
"Dani Alves","36,00 mill. €","Barcelona"
"Martín Montoya","4,00 mill. €","Barcelona"
"Kiko Femenía","1,50 mill. €","Barcelona"
"Sergio Busquets","35,00 mill. €","Barcelona"
"Javier Mascherano","30,00 mill. €","Barcelona"
"Jonathan dos Santos","2,50 mill. €","Barcelona"
"Andrés Iniesta","65,00 mill. €","Barcelona"
"Cesc Fàbregas","55,00 mill. €","Barcelona"
"Xavi","35,00 mill. €","Barcelona"
"Thiago Alcántara","20,00 mill. €","Barcelona"
"Seydou Keita","8,00 mill. €","Barcelona"
"Sergi Roberto","2,50 mill. €","Barcelona"
"Martí Riverola","600 mil €","Barcelona"
"Ibrahim Afellay","10,00 mill. €","Barcelona"
"Rafinha","2,00 mill. €","Barcelona"
"Cristian Tello","5,00 mill. €","Barcelona"
"Isaac Cuenca","3,00 mill. €","Barcelona"
"Lionel Messi","100,00 mill. €","Barcelona"
"Pedro","28,00 mill. €","Barcelona"
"Alexis Sánchez","30,00 mill. €","Barcelona"
"David Villa","35,00 mill. €","Barcelona"
"Gerard Deulofeu","1,50 mill. €","Barcelona"
"Cristian Álvarez","2,50 mill. €","Espanyol"
"Carlos Kameni","2,00 mill. €","Espanyol"
"Kiko Casilla","1,00 mill. €","Espanyol"
"Edgar Badia","500 mil €","Espanyol"
"Dinu Moldovan","-","Espanyol"
"Héctor Moreno","6,00 mill. €","Espanyol"
"Juan Forlín","4,00 mill. €","Espanyol"
"Jordi Amat","2,00 mill. €","Espanyol"
"Raúl Rodríguez","1,50 mill. €","Espanyol"
"Zouhair Feddal","-","Espanyol"
"Albert Canal","-","Espanyol"
"Dídac Vilà","3,50 mill. €","Espanyol"
"Carlos Clerc","-","Espanyol"
"Víctor Álvarez","-","Espanyol"
"Javi López","2,50 mill. €","Espanyol"
"Felipe Mattioni","2,00 mill. €","Espanyol"
"Ernesto Galán","1,50 mill. €","Espanyol"
"Romaric","4,00 mill. €","Espanyol"
"Raúl Baena","2,40 mill. €","Espanyol"
"Javi Márquez","6,00 mill. €","Espanyol"
"Luis García","4,00 mill. €","Espanyol"
"Víctor Sánchez","1,50 mill. €","Espanyol"
"Cristian Gómez","800 mil €","Espanyol"
"Paul Quaye","-","Espanyol"
"Jesús Dátolo","2,50 mill. €","Espanyol"
"Philippe Coutinho","7,00 mill. €","Espanyol"
"Joan Verdú","5,00 mill. €","Espanyol"
"Juan Albín","2,00 mill. €","Espanyol"
"Christian Alfonso","300 mil €","Espanyol"
"Vladimír Weiss","3,50 mill. €","Espanyol"
"Thievy Bifouma","2,50 mill. €","Espanyol"
"Kalu Uche","3,50 mill. €","Espanyol"
"Sergio García","3,00 mill. €","Espanyol"
"Álvaro Vázquez","2,00 mill. €","Espanyol"
"Rui Fonte","1,40 mill. €","Espanyol"
"Walter Pandiani","800 mil €","Espanyol"
"Bacari","-","Espanyol"
"Miguel Ángel Moyá","2,00 mill. €","Getafe"
"Jordi Codina","1,20 mill. €","Getafe"
"Óscar Ustari","1,00 mill. €","Getafe"
"Tomeu Nadal","-","Getafe"
"Alberto Lopo","2,80 mill. €","Getafe"
"Cata Díaz","2,50 mill. €","Getafe"
"Alexis Ruano","2,50 mill. €","Getafe"
"Rafa López","2,50 mill. €","Getafe"
"Alberto Escassi","300 mil €","Getafe"
"Álvaro Arroyo","-","Getafe"
"Álex Pérez","-","Getafe"
"Mané","3,00 mill. €","Getafe"
"Tsepo Masilela","1,00 mill. €","Getafe"
"Michelangelo Albertazzi","350 mil €","Getafe"
"Miguel Torres","3,00 mill. €","Getafe"
"Juan Valera","2,50 mill. €","Getafe"
"Mehdi Lacen","3,50 mill. €","Getafe"
"Juan Rodríguez","3,00 mill. €","Getafe"
"Rubén Pérez","2,80 mill. €","Getafe"
"Javi Casquero","1,00 mill. €","Getafe"
"Míchel Madera","2,50 mill. €","Getafe"
"Pedro Mosquera","700 mil €","Getafe"
"Abdelaziz Barrada","4,00 mill. €","Getafe"
"Pablo Sarabia","2,50 mill. €","Getafe"
"Samu Saiz","-","Getafe"
"Diego Castro","5,00 mill. €","Getafe"
"Jaime Gavilán","1,80 mill. €","Getafe"
"Pedro León","4,50 mill. €","Getafe"
"Pedro Ríos","3,00 mill. €","Getafe"
"Hugo Fraile","-","Getafe"
"Miku","4,00 mill. €","Getafe"
"Adrián Colunga","3,00 mill. €","Getafe"
"Dani Güiza","3,00 mill. €","Getafe"
"Javier Arizmendi","2,00 mill. €","Getafe"
"Dudu Aouate","2,50 mill. €","Mallorca"
"Juan Calatayud","2,00 mill. €","Mallorca"
"Yeray Gómez","-","Mallorca"
"Iván Ramis","6,00 mill. €","Mallorca"
"Chico Flores","3,50 mill. €","Mallorca"
"Gianni Zuiverloon","2,50 mill. €","Mallorca"
"José Nunes","1,50 mill. €","Mallorca"
"Martí Crespí","1,00 mill. €","Mallorca"
"Pedro Bigas","700 mil €","Mallorca"
"Kevin García","500 mil €","Mallorca"
"Pablo Marí","-","Mallorca"
"Pablo Cáceres","1,00 mill. €","Mallorca"
"Pau Cendrós","2,00 mill. €","Mallorca"
"Biel Company","-","Mallorca"
"João Victor","2,50 mill. €","Mallorca"
"Fernando Tissone","2,50 mill. €","Mallorca"
"Josep Lluís Martí","900 mil €","Mallorca"
"Jonathan de Guzmán","6,00 mill. €","Mallorca"
"Tomás Pina","1,20 mill. €","Mallorca"
"Sergio Tejera","1,00 mill. €","Mallorca"
"Tià Sastre","-","Mallorca"
"Chory Castro","6,00 mill. €","Mallorca"
"Alejandro Alfaro","3,00 mill. €","Mallorca"
"Michaël Pereira","3,50 mill. €","Mallorca"
"Akihiro Ienaga","1,00 mill. €","Mallorca"
"Xisco Hernández","-","Mallorca"
"Marvin Ogunjimi","3,50 mill. €","Mallorca"
"Emilio Nsue","3,00 mill. €","Mallorca"
"Víctor Casadesús","2,50 mill. €","Mallorca"
"Tomer Hemed","2,00 mill. €","Mallorca"
"Álvaro Giménez","400 mil €","Mallorca"
"Abdón Prats","-","Mallorca"
"Andrés Fernández","1,50 mill. €","Osasuna"
"Asier Riesgo","900 mil €","Osasuna"
"Ricardo","300 mil €","Osasuna"
"Miguel Flaño","5,00 mill. €","Osasuna"
"Rubén González","1,20 mill. €","Osasuna"
"Rovérsio","1,20 mill. €","Osasuna"
"Jukka Raitala","1,20 mill. €","Osasuna"
"Jon Echaide","700 mil €","Osasuna"
"Sergio Fernández","700 mil €","Osasuna"
"Eneko Satrústegui","600 mil €","Osasuna"
"Sergio Postigo","-","Osasuna"
"José Manuel Hermosa","-","Osasuna"
"Marc Bertrán","2,00 mill. €","Osasuna"
"Damià Abella","2,00 mill. €","Osasuna"
"Marcos Pérez","-","Osasuna"
"Javad Nekounam","3,00 mill. €","Osasuna"
"Lolo","1,50 mill. €","Osasuna"
"Patxi Puñal","700 mil €","Osasuna"
"Raoul Loé","-","Osasuna"
"David Timor","800 mil €","Osasuna"
"Javier Calleja","600 mil €","Osasuna"
"Raúl García","5,00 mill. €","Osasuna"
"Masoud Shojaei","2,00 mill. €","Osasuna"
"Roberto Torres","-","Osasuna"
"Roland Lamah","2,00 mill. €","Osasuna"
"Xavier Annunziata","400 mil €","Osasuna"
"Álvaro Cejudo","2,50 mill. €","Osasuna"
"Nino","2,50 mill. €","Osasuna"
"Ibrahima Balde","2,50 mill. €","Osasuna"
"Kike Sola","1,80 mill. €","Osasuna"
"Dejan Lekic","1,80 mill. €","Osasuna"
"Manu Onwu","-","Osasuna"
"Toño","3,50 mill. €","Racing"
"Mario Fernández","300 mil €","Racing"
"Óscar Santiago","-","Racing"
"Dani Sotres","-","Racing"
"Marc Torrejón","3,00 mill. €","Racing"
"Álvaro González","2,00 mill. €","Racing"
"Bernardo Espinosa","1,00 mill. €","Racing"
"Osmar","300 mil €","Racing"
"José Picón","200 mil €","Racing"
"Alberto Guitián","-","Racing"
"Javi Barrio","-","Racing"
"Borja García","-","Racing"
"Domingo Cisma","3,00 mill. €","Racing"
"Bolaño","1,50 mill. €","Racing"
"Francis Pérez","1,50 mill. €","Racing"
"Gonzalo Herrero","-","Racing"
"Pape Diop","3,00 mill. €","Racing"
"Gonzalo Colsa","2,00 mill. €","Racing"
"Alexandros Tziolis","1,00 mill. €","Racing"
"César de la Hoz","-","Racing"
"Adrián González","2,00 mill. €","Racing"
"Marcos Gullón","1,50 mill. €","Racing"
"Julián Luque","500 mil €","Racing"
"Edu Bedia","500 mil €","Racing"
"Quique Rivero","-","Racing"
"Kennedy","2,50 mill. €","Racing"
"Óscar Serrano","1,80 mill. €","Racing"
"Lautaro Acosta","1,20 mill. €","Racing"
"Borja Docal","-","Racing"
"Manuel Arana","2,50 mill. €","Racing"
"Jairo Samperio","800 mil €","Racing"
"Pedro Munitis","900 mil €","Racing"
"Cristhian Stuani","2,50 mill. €","Racing"
"Khouma Babacar","1,80 mill. €","Racing"
"Ariel Nahuelpán","1,50 mill. €","Racing"
"Mamadou Koné","300 mil €","Racing"
"Javi Martínez","-","Racing"
"Jaime Isuardi","-","Racing"
"Iker Casillas","35,00 mill. €","Real Madrid"
"Antonio Adán","1,00 mill. €","Real Madrid"
"Jesús Fernández","-","Real Madrid"
"Fernando Pacheco","-","Real Madrid"
"Tomás Mejías","-","Real Madrid"
"Sergio Ramos","34,00 mill. €","Real Madrid"
"Pepe","28,00 mill. €","Real Madrid"
"Raúl Albiol","9,00 mill. €","Real Madrid"
"Raphaël Varane","8,00 mill. €","Real Madrid"
"Ricardo Carvalho","3,00 mill. €","Real Madrid"
"Pedro Mendes","200 mil €","Real Madrid"
"Nacho Fernández","-","Real Madrid"
"Jorge Casado","-","Real Madrid"
"Marcelo","25,00 mill. €","Real Madrid"
"Fábio Coentrão","24,00 mill. €","Real Madrid"
"Álvaro Arbeloa","12,00 mill. €","Real Madrid"
"Xabi Alonso","35,00 mill. €","Real Madrid"
"Nuri Şahin","18,00 mill. €","Real Madrid"
"Lassana Diarra","15,00 mill. €","Real Madrid"
"Sami Khedira","20,00 mill. €","Real Madrid"
"Esteban Granero","7,00 mill. €","Real Madrid"
"Andy Rodríguez","-","Real Madrid"
"Hamit Altıntop","5,00 mill. €","Real Madrid"
"Mesut Özil","32,00 mill. €","Real Madrid"
"Kaká","30,00 mill. €","Real Madrid"
"Jesé","-","Real Madrid"
"Ángel Di María","30,00 mill. €","Real Madrid"
"José Callejón","8,00 mill. €","Real Madrid"
"Cristiano Ronaldo","90,00 mill. €","Real Madrid"
"Karim Benzema","35,00 mill. €","Real Madrid"
"Gonzalo Higuaín","35,00 mill. €","Real Madrid"
"Joselu","-","Real Madrid"
"Álvaro Morata","-","Real Madrid"
"Javi Varas","3,00 mill. €","Sevilla"
"Andrés Palop","300 mil €","Sevilla"
"Dani Jiménez","200 mil €","Sevilla"
"Julián Cuesta","-","Sevilla"
"Sergio Rico","-","Sevilla"
"Martín Cáceres","9,50 mill. €","Sevilla"
"Gary Medel","6,00 mill. €","Sevilla"
"Federico Fazio","4,00 mill. €","Sevilla"
"Emir Spahic","4,00 mill. €","Sevilla"
"Alexis Ruano","2,50 mill. €","Sevilla"
"Julien Escudé","2,50 mill. €","Sevilla"
"Juan Cala","2,00 mill. €","Sevilla"
"Deivid","-","Sevilla"
"Fernando Navarro","4,00 mill. €","Sevilla"
"Antonio Luna","1,50 mill. €","Sevilla"
"Samu de los Reyes","200 mil €","Sevilla"
"Alberto Moreno","-","Sevilla"
"Coke","3,00 mill. €","Sevilla"
"Ivan Rakitic","9,00 mill. €","Sevilla"
"Tiberio Guarente","3,00 mill. €","Sevilla"
"José Campaña","1,50 mill. €","Sevilla"
"Salva Rivas","200 mil €","Sevilla"
"Jesús Navas","20,00 mill. €","Sevilla"
"Tom De Mul","800 mil €","Sevilla"
"Piotr Trochowski","4,50 mill. €","Sevilla"
"Luis Alberto","500 mil €","Sevilla"
"Diego Perotti","9,00 mill. €","Sevilla"
"Emiliano Armenteros","2,80 mill. €","Sevilla"
"José Antonio Reyes","9,00 mill. €","Sevilla"
"Álvaro Negredo","18,00 mill. €","Sevilla"
"Manu del Moral","7,00 mill. €","Sevilla"
"Baba","3,00 mill. €","Sevilla"
"Frédéric Kanouté","2,00 mill. €","Sevilla"
"Hiroshi Ibusuki","-","Sevilla"
"Diego Alves","7,00 mill. €","Valencia"
"Vicente Guaita","7,00 mill. €","Valencia"
"Cristiano Figueiredo","500 mil €","Valencia"
"Adil Rami","14,00 mill. €","Valencia"
"Víctor Ruiz","9,00 mill. €","Valencia"
"Ricardo Costa","4,00 mill. €","Valencia"
"Ángel Dealbert","2,00 mill. €","Valencia"
"Jérémy Mathieu","12,00 mill. €","Valencia"
"Jordi Alba","10,00 mill. €","Valencia"
"Juan Bernat","500 mil €","Valencia"
"Miguel","3,50 mill. €","Valencia"
"Bruno Saltor","2,00 mill. €","Valencia"
"Antonio Barragán","1,50 mill. €","Valencia"
"Mehmet Topal","8,00 mill. €","Valencia"
"Hedwiges Maduro","3,00 mill. €","Valencia"
"David Albelda","2,00 mill. €","Valencia"
"Éver Banega","13,00 mill. €","Valencia"
"Tino Costa","9,00 mill. €","Valencia"
"Dani Parejo","6,00 mill. €","Valencia"
"Sofiane Feghouli","8,00 mill. €","Valencia"
"Pablo Piatti","8,00 mill. €","Valencia"
"Sergio Canales","5,00 mill. €","Valencia"
"Pablo Hernández","12,00 mill. €","Valencia"
"Portu","-","Valencia"
"Jonas","12,00 mill. €","Valencia"
"Roberto Soldado","18,00 mill. €","Valencia"
"Aritz Aduriz","4,00 mill. €","Valencia"
"Paco Alcácer","-","Valencia"
"Diego López","8,00 mill. €","Villarreal"
"Diego Mariño","1,00 mill. €","Villarreal"
"César Sánchez","300 mil €","Villarreal"
"Gonzalo Rodríguez","7,00 mill. €","Villarreal"
"Mateo Musacchio","7,00 mill. €","Villarreal"
"Cristian Zapata","7,00 mill. €","Villarreal"
"Carlos Marchena","3,00 mill. €","Villarreal"
"Mario Gaspar","3,00 mill. €","Villarreal"
"Florian Lejeune","1,00 mill. €","Villarreal"
"Pablo Iñiguez","100 mil €","Villarreal"
"Carlos Tomás","-","Villarreal"
"José Manuel Catalá","2,50 mill. €","Villarreal"
"Joan Oriol","2,00 mill. €","Villarreal"
"Jaume Costa","1,00 mill. €","Villarreal"
"Ángel López","2,50 mill. €","Villarreal"
"Bruno Soriano","10,00 mill. €","Villarreal"
"Marcos Senna","1,50 mill. €","Villarreal"
"Borja Valero","12,00 mill. €","Villarreal"
"Jonathan de Guzmán","6,00 mill. €","Villarreal"
"Mubarak Wakaso","2,00 mill. €","Villarreal"
"Marcos Gullón","1,50 mill. €","Villarreal"
"Gonzalo Castellani","800 mil €","Villarreal"
"Manu Trigueros","300 mil €","Villarreal"
"Jordi Pablo","400 mil €","Villarreal"
"Moi Gómez","500 mil €","Villarreal"
"Cani","6,00 mill. €","Villarreal"
"Hernán Pérez","2,00 mill. €","Villarreal"
"Javier Camuñas","2,00 mill. €","Villarreal"
"Fofo","100 mil €","Villarreal"
"Giuseppe Rossi","20,00 mill. €","Villarreal"
"Nilmar","15,00 mill. €","Villarreal"
"Marco Ruben","6,00 mill. €","Villarreal"
"Alejandro Martinuccio","3,00 mill. €","Villarreal"
"Joselu Moreno","2,00 mill. €","Villarreal"
"Gerard Bordas","500 mil €","Villarreal"
"Willy Caballero","3,00 mill. €","Málaga"
"Carlos Kameni","2,00 mill. €","Málaga"
"Rubén Martínez","500 mil €","Málaga"
"Pol Freixanet","-","Málaga"
"Toni Casamayor","-","Málaga"
"Sergio Sánchez","4,00 mill. €","Málaga"
"Martín Demichelis","3,50 mill. €","Málaga"
"Joris Mathijsen","3,50 mill. €","Málaga"
"Weligton","1,50 mill. €","Málaga"
"Kris Stadsgaard","1,50 mill. €","Málaga"
"Hélder Rosário","500 mil €","Málaga"
"Javier Malagueño","500 mil €","Málaga"
"Nacho Monreal","6,00 mill. €","Málaga"
"Eliseu","4,00 mill. €","Málaga"
"Jesús Gámez","5,00 mill. €","Málaga"
"Jérémy Toulalan","15,00 mill. €","Málaga"
"Ignacio Camacho","1,00 mill. €","Málaga"
"Santi Cazorla","20,00 mill. €","Málaga"
"Apoño","3,00 mill. €","Málaga"
"Enzo Maresca","2,00 mill. €","Málaga"
"Recio","2,00 mill. €","Málaga"
"Isco","8,00 mill. €","Málaga"
"Júlio Baptista","5,00 mill. €","Málaga"
"Diego Buonanotte","2,50 mill. €","Málaga"
"Francisco Portillo","800 mil €","Málaga"
"Duda","4,50 mill. €","Málaga"
"Juanmi","1,50 mill. €","Málaga"
"Joaquín","5,00 mill. €","Málaga"
"Sebastián Fernández","3,50 mill. €","Málaga"
"Salomón Rondón","9,00 mill. €","Málaga"
"Ruud van Nistelrooy","2,00 mill. €","Málaga"
"Edinho","1,00 mill. €","Málaga"
"Juan Pablo Colinas","2,50 mill. €","Real Sporting"
"Iván Cuéllar","1,80 mill. €","Real Sporting"
"Raúl Domínguez","200 mil €","Real Sporting"
"Dennis Díaz","-","Real Sporting"
"Alberto Botía","6,00 mill. €","Real Sporting"
"Grégory Arnolin","2,50 mill. €","Real Sporting"
"Iván Hernández","1,50 mill. €","Real Sporting"
"Pedro Orfila","200 mil €","Real Sporting"
"Alejandro Gálvez","200 mil €","Real Sporting"
"Alain Álvarez","-","Real Sporting"
"Moisés García","-","Real Sporting"
"Roberto Canella","3,00 mill. €","Real Sporting"
"Ayoze García","900 mil €","Real Sporting"
"Álex Menéndez","-","Real Sporting"
"Damián Suárez","1,00 mill. €","Real Sporting"
"Sebastián Eguren","2,50 mill. €","Real Sporting"
"Sergio Álvarez","500 mil €","Real Sporting"
"Alberto Lora","2,80 mill. €","Real Sporting"
"Castro","2,50 mill. €","Real Sporting"
"Nacho Cases","1,80 mill. €","Real Sporting"
"Alberto Rivera","1,50 mill. €","Real Sporting"
"Ricardo León","1,40 mill. €","Real Sporting"
"Óscar Trejo","2,50 mill. €","Real Sporting"
"Carmelo","1,40 mill. €","Real Sporting"
"Juan Muñiz","-","Real Sporting"
"Miguel de las Cuevas","5,00 mill. €","Real Sporting"
"Nacho Novo","1,50 mill. €","Real Sporting"
"Gastón Sangoy","1,00 mill. €","Real Sporting"
"Formose Mendy","200 mil €","Real Sporting"
"Adrián Colunga","3,00 mill. €","Real Sporting"
"David Barral","3,00 mill. €","Real Sporting"
"Luis Morán","1,80 mill. €","Real Sporting"
"Mate Bilic","1,20 mill. €","Real Sporting"
"Roberto","5,00 mill. €","Real Zaragoza"
"Leo Franco","1,50 mill. €","Real Zaragoza"
"Kilian Falcón","-","Real Zaragoza"
"Pablo Alcolea","-","Real Zaragoza"
"Fernando Meira","2,00 mill. €","Real Zaragoza"
"Paulo da Silva","2,00 mill. €","Real Zaragoza"
"Maurizio Lanzaro","1,50 mill. €","Real Zaragoza"
"David Mateos","1,00 mill. €","Real Zaragoza"
"Ádám Pintér","1,00 mill. €","Real Zaragoza"
"Ramiro Mayor","-","Real Zaragoza"
"Ivan Obradovic","2,00 mill. €","Real Zaragoza"
"Javier Paredes","1,50 mill. €","Real Zaragoza"
"Juankar","1,20 mill. €","Real Zaragoza"
"Abraham Minero","1,00 mill. €","Real Zaragoza"
"Efraín Juárez","1,50 mill. €","Real Zaragoza"
"Pablo Álvarez","1,20 mill. €","Real Zaragoza"
"Edu Oriol","1,00 mill. €","Real Zaragoza"
"Kevin Lacruz","500 mil €","Real Zaragoza"
"Leonardo Ponzio","3,00 mill. €","Real Zaragoza"
"Rúben Micael","5,00 mill. €","Real Zaragoza"
"Luis García","4,00 mill. €","Real Zaragoza"
"Franco Zuculini","3,00 mill. €","Real Zaragoza"
"Apoño","3,00 mill. €","Real Zaragoza"
"Tomislav Dujmovic","2,00 mill. €","Real Zaragoza"
"Antonio Tomás","1,50 mill. €","Real Zaragoza"
"Joel Valencia","-","Real Zaragoza"
"Ángel Lafita","3,00 mill. €","Real Zaragoza"
"Pablo Barrera","2,50 mill. €","Real Zaragoza"
"Hélder Postiga","4,00 mill. €","Real Zaragoza"
"Ikechukwu Uche","3,50 mill. €","Real Zaragoza"
"Carlos Aranda","2,00 mill. €","Real Zaragoza"
"Braulio Nóbrega","600 mil €","Real Zaragoza"
"Jorge Ortí","-","Real Zaragoza"
"Claudio Bravo","5,00 mill. €","R. Sociedad"
"Eñaut Zubikarai","800 mil €","R. Sociedad"
"Toño","200 mil €","R. Sociedad"
"Mikel González","3,50 mill. €","R. Sociedad"
"Vadim Demidov","3,50 mill. €","R. Sociedad"
"Iñigo Martínez","2,50 mill. €","R. Sociedad"
"Ion Ansotegi","1,50 mill. €","R. Sociedad"
"Liassine Cadamuro","1,00 mill. €","R. Sociedad"
"Alberto de la Bella","3,50 mill. €","R. Sociedad"
"Carlos Martínez","3,00 mill. €","R. Sociedad"
"Dani Estrada","2,50 mill. €","R. Sociedad"
"McDonald Mariga","6,00 mill. €","R. Sociedad"
"Gorka Elustondo","1,80 mill. €","R. Sociedad"
"Markel Bergara","1,20 mill. €","R. Sociedad"
"Asier Illarramendi","1,20 mill. €","R. Sociedad"
"David Zurutuza","4,00 mill. €","R. Sociedad"
"Mikel Aranburu","2,50 mill. €","R. Sociedad"
"Rubén Pardo","1,00 mill. €","R. Sociedad"
"Javi Ros","-","R. Sociedad"
"Jeffrey Sarpong","1,00 mill. €","R. Sociedad"
"Xabi Prieto","8,00 mill. €","R. Sociedad"
"Carlos Vela","6,00 mill. €","R. Sociedad"
"Antoine Griezmann","8,00 mill. €","R. Sociedad"
"Imanol Agirretxe","3,00 mill. €","R. Sociedad"
"Joseba Llorente","2,50 mill. €","R. Sociedad"
"Diego Ifrán","1,50 mill. €","R. Sociedad"
"Gustavo Munúa","1,50 mill. €","Levante"
"Keylor Navas","800 mil €","Levante"
"Mario Guillén","-","Levante"
"Sergio Garabato","-","Levante"
"Pablo Coronado","-","Levante"
"Pedro Botelho","1,50 mill. €","Levante"
"David Navarro","1,20 mill. €","Levante"
"Gustavo Cabral","800 mil €","Levante"
"Nano Rivas","750 mil €","Levante"
"Sergio Ballesteros","500 mil €","Levante"
"Héctor Rodas","400 mil €","Levante"
"Asier del Horno","1,00 mill. €","Levante"
"Juanfran","500 mil €","Levante"
"Marc Mateu","200 mil €","Levante"
"Pedro López","1,50 mill. €","Levante"
"Javi Venta","500 mil €","Levante"
"Iván López","-","Levante"
"Xavi Torres","3,00 mill. €","Levante"
"Vicente Iborra","2,50 mill. €","Levante"
"Javier Farinós","800 mil €","Levante"
"Miguel Pallardó","1,50 mill. €","Levante"
"Juanlu","2,50 mill. €","Levante"
"Óscar Serrano","1,80 mill. €","Levante"
"José Javier Barkero","2,00 mill. €","Levante"
"Valdo","2,50 mill. €","Levante"
"Nabil El Zhar","1,50 mill. €","Levante"
"Wellington Silva","500 mil €","Levante"
"José Higón","-","Levante"
"Rubén Suárez","1,50 mill. €","Levante"
"Arouna Koné","4,00 mill. €","Levante"
"Abdelkader Ghezzal","2,50 mill. €","Levante"
"Carlos Aranda","2,00 mill. €","Levante"
"Rafa Jordá","500 mil €","Levante"
"Roger Martí","-","Levante"
"Casto","2,00 mill. €","Betis"
"Iñaki Goitia","1,20 mill. €","Betis"
"Fabri","1,20 mill. €","Betis"
"Adrián San Miguel","-","Betis"
"Chechu Dorado","2,50 mill. €","Betis"
"Paulão","2,50 mill. €","Betis"
"Ustaritz","1,80 mill. €","Betis"
"Dusko Tosic","1,50 mill. €","Betis"
"Mario Abrante","1,40 mill. €","Betis"
"Antonio Amaya","1,00 mill. €","Betis"
"Juanito Calahorro","200 mil €","Betis"
"Súper","-","Betis"
"Nacho","2,50 mill. €","Betis"
"Álex Martínez","-","Betis"
"Nélson","2,00 mill. €","Betis"
"Javi Chica","1,80 mill. €","Betis"
"Isidoro","1,20 mill. €","Betis"
"Manu Palancar","-","Betis"
"José Alberto Cañas","1,00 mill. €","Betis"
"Nono","-","Betis"
"Beñat Etxebarria","3,50 mill. €","Betis"
"Iriney","2,50 mill. €","Betis"
"Salva Sevilla","2,00 mill. €","Betis"
"Javier Matilla","1,50 mill. €","Betis"
