"name","market_value","team"
"Arnaut Danjuma","4,00 mill. €","Girona"
"Joel Roca","1,00 mill. €","Girona"
"Toni Villa","800 mil €","Girona"
"Min-su Kim","300 mil €","Girona"
"Juan Arango","-","Girona"
"Jastin Garcia","-","Girona"
"Viktor Tsygankov","18,00 mill. €","Girona"
"Yáser Asprilla","15,00 mill. €","Girona"
"Portu","1,80 mill. €","Girona"
"Iker Almena","1,30 mill. €","Girona"
"Papa Ba","-","Girona"
"Abel Ruiz","4,00 mill. €","Girona"
"Bojan Miovski","2,50 mill. €","Girona"
"Cristhian Stuani","1,00 mill. €","Girona"
"Dawda Camara","-","Girona"
"Dinko Horkas","1,20 mill. €","Las Palmas"
"Jasper Cillessen","800 mil €","Las Palmas"
"Álvaro Killane","-","Las Palmas"
"Victor Puig","-","Las Palmas"
"Israel Mora","-","Las Palmas"
"Mika Mármol","10,00 mill. €","Las Palmas"
"Scott McKenna","4,00 mill. €","Las Palmas"
"Juanma Herzog","2,50 mill. €","Las Palmas"
"Andy Pelmard","2,00 mill. €","Las Palmas"
"Álex Suárez","1,00 mill. €","Las Palmas"
"Valentino Raca","-","Las Palmas"
"Álex Muñoz","1,00 mill. €","Las Palmas"
"Daley Sinkgraven","600 mil €","Las Palmas"
"Diego Martín","-","Las Palmas"
"Viti Rozada","2,00 mill. €","Las Palmas"
"Marvin Park","1,20 mill. €","Las Palmas"
"Valentín Pezzolesi","100 mil €","Las Palmas"
"Dário Essugo","20,00 mill. €","Las Palmas"
"Stefan Bajcetic","9,00 mill. €","Las Palmas"
"Javi Muñoz","2,00 mill. €","Las Palmas"
"Enzo Loiodice","1,20 mill. €","Las Palmas"
"José Campaña","900 mil €","Las Palmas"
"Fabio González","500 mil €","Las Palmas"
"Aboubacar Bassinga","100 mil €","Las Palmas"
"Kirian Rodríguez","1,00 mill. €","Las Palmas"
"Iván Gil","800 mil €","Las Palmas"
"Sergio Viera","-","Las Palmas"
"Josito González","-","Las Palmas"
"Alberto Moleiro","25,00 mill. €","Las Palmas"
"Benito Ramírez","700 mil €","Las Palmas"
"Sergio Ruiz","-","Las Palmas"
"Manu Fuster","1,50 mill. €","Las Palmas"
"Adnan Januzaj","1,20 mill. €","Las Palmas"
"Pejiño","800 mil €","Las Palmas"
"Saliou Mandiang","-","Las Palmas"
"Arturo Rodríguez","-","Las Palmas"
"Fábio Silva","20,00 mill. €","Las Palmas"
"Oli McBurnie","2,50 mill. €","Las Palmas"
"Sandro Ramírez","2,50 mill. €","Las Palmas"
"Marc Cardona","800 mil €","Las Palmas"
"Jaime Mata","400 mil €","Las Palmas"
"Elías Romero","-","Las Palmas"
"Antonio Sivera","6,00 mill. €","Alavés"
"Jesús Owono","900 mil €","Alavés"
"Adrián Rodríguez","200 mil €","Alavés"
"Grégoire Swiderski","150 mil €","Alavés"
"Abdel Abqar","7,50 mill. €","Alavés"
"Facundo Garcés","2,00 mill. €","Alavés"
"Moussa Diarra","1,80 mill. €","Alavés"
"Adrián Pica","1,20 mill. €","Alavés"
"Aleksandar Sedlar","300 mil €","Alavés"
"Manu Sánchez","6,00 mill. €","Alavés"
"Eneko Ortiz","150 mil €","Alavés"
"Santiago Mouriño","3,00 mill. €","Alavés"
"Nahuel Tenaglia","3,00 mill. €","Alavés"
"Hugo Novoa","1,50 mill. €","Alavés"
"Egoitz Muñoz","200 mil €","Alavés"
"Alejandro Jay","150 mil €","Alavés"
"Antonio Blanco","10,00 mill. €","Alavés"
"Carlos Protesoni","1,20 mill. €","Alavés"
"Daouda Doumbia","200 mil €","Alavés"
"Ander Guevara","3,50 mill. €","Alavés"
"Jon Guridi","3,00 mill. €","Alavés"
"Carles Aleñá","2,50 mill. €","Alavés"
"Joan Jordán","2,50 mill. €","Alavés"
"Lander Pinillos","150 mil €","Alavés"
"Carlos Martín","2,80 mill. €","Alavés"
"Tomás Conechny","1,80 mill. €","Alavés"
"Abde Rebbach","700 mil €","Alavés"
"Carlos Vicente","10,00 mill. €","Alavés"
"Luka Romero","4,00 mill. €","Alavés"
"Luis Rioja","2,00 mill. €","Alavés"
"Julen Lartitegi","50 mil €","Alavés"
"Stoichkov","1,50 mill. €","Alavés"
"Joaquín Panichelli","7,00 mill. €","Alavés"
"Toni Martínez","2,50 mill. €","Alavés"
"Asier Villalibre","1,20 mill. €","Alavés"
"Kike García","900 mil €","Alavés"
"Pau Cabanes","800 mil €","Alavés"
"Juan Soriano","1,00 mill. €","Leganés"
"Marko Dmitrovic","800 mil €","Leganés"
"Alvin Abajas","100 mil €","Leganés"
"Guillermo Ruiz","-","Leganés"
"Jackson Porozo","2,00 mill. €","Leganés"
"Jorge Sáenz","1,50 mill. €","Leganés"
"Sergio González","800 mil €","Leganés"
"Matija Nastasić","800 mil €","Leganés"
"Aritz Arambarri","600 mil €","Leganés"
"Lalo Aguilar","300 mil €","Leganés"
"Javi Hernández","2,50 mill. €","Leganés"
"Enric Franquesa","1,50 mill. €","Leganés"
"Borna Barisic","800 mil €","Leganés"
"Iker Bachiller","25 mil €","Leganés"
"Valentin Rosier","3,00 mill. €","Leganés"
"Adrià Altimira","1,50 mill. €","Leganés"
"Joao Urbáez","50 mil €","Leganés"
"Yvan Neyou","3,00 mill. €","Leganés"
"Renato Tapia","2,00 mill. €","Leganés"
"Julián Chicco","500 mil €","Leganés"
"Carlos Guirao","300 mil €","Leganés"
"Seydouba Cissé","3,00 mill. €","Leganés"
"Darko Brasanac","500 mil €","Leganés"
"Álex Gil","100 mil €","Leganés"
"Fer Rodríguez","-","Leganés"
"Hugo Solozábal","-","Leganés"
"Óscar Rodríguez","2,00 mill. €","Leganés"
"Munir El Haddadi","1,50 mill. €","Leganés"
"Roberto López","1,00 mill. €","Leganés"
"Juan Cruz","5,00 mill. €","Leganés"
"Yan Diomande","1,50 mill. €","Leganés"
"Duk","1,00 mill. €","Leganés"
"Naim García","300 mil €","Leganés"
"Piri","-","Leganés"
"Adrián Rosell","-","Leganés"
"Dani Raba","2,50 mill. €","Leganés"
"Sébastien Haller","3,00 mill. €","Leganés"
"Miguel de la Fuente","2,00 mill. €","Leganés"
"Diego García","1,50 mill. €","Leganés"
"Suleiman El Haddadi","-","Leganés"
"Karl Hein","3,00 mill. €","Real Valladolid"
"André Ferreira","700 mil €","Real Valladolid"
"Álvaro Aceves","400 mil €","Real Valladolid"
"Arnau Rafús","200 mil €","Real Valladolid"
"Enzo Boyomo","20,00 mill. €","Real Valladolid"
"Juma Bah","6,00 mill. €","Real Valladolid"
"Eray Cömert","2,00 mill. €","Real Valladolid"
"David Torres","1,50 mill. €","Real Valladolid"
"Javi Sánchez","1,50 mill. €","Real Valladolid"
"Cenk Özkacar","1,20 mill. €","Real Valladolid"
"Joseph Aidoo","1,20 mill. €","Real Valladolid"
"Iago Parente","150 mil €","Real Valladolid"
"Adam Aznou","4,00 mill. €","Real Valladolid"
"Henrique Silva","500 mil €","Real Valladolid"
"Raúl Chasco","150 mil €","Real Valladolid"
"Lucas Rosa","3,00 mill. €","Real Valladolid"
"Antonio Candela","1,80 mill. €","Real Valladolid"
"Luis Pérez","1,40 mill. €","Real Valladolid"
"Koke Iglesias","200 mil €","Real Valladolid"
"Florian Grillitsch","2,00 mill. €","Real Valladolid"
"Mario Martín","1,50 mill. €","Real Valladolid"
"Stanko Juric","1,20 mill. €","Real Valladolid"
"Tamás Nikitscher","1,00 mill. €","Real Valladolid"
"César de la Hoz","350 mil €","Real Valladolid"
"Kike Pérez","2,80 mill. €","Real Valladolid"
"Víctor Meseguer","1,50 mill. €","Real Valladolid"
"Ibrahim Alani","500 mil €","Real Valladolid"
"Mario Maroto","200 mil €","Real Valladolid"
"Adrián Verde","150 mil €","Real Valladolid"
"Selim Amallah","1,60 mill. €","Real Valladolid"
"Chuki","1,50 mill. €","Real Valladolid"
"Raúl Moro","7,50 mill. €","Real Valladolid"
"Stipe Biuk","2,50 mill. €","Real Valladolid"
"Darwin Machís","600 mil €","Real Valladolid"
"Kenedy","300 mil €","Real Valladolid"
"Amath Ndiaye","900 mil €","Real Valladolid"
"Anuar","900 mil €","Real Valladolid"
"Iván Sánchez","600 mil €","Real Valladolid"
"Xavi Moreno","250 mil €","Real Valladolid"
"Juanmi Latasa","2,00 mill. €","Real Valladolid"
"Mamadou Sylla","1,20 mill. €","Real Valladolid"
"Marcos André","1,00 mill. €","Real Valladolid"
"Adrián Arnu","500 mil €","Real Valladolid"
"Joan García","25,00 mill. €","Espanyol"
"Fernando Pacheco","800 mil €","Espanyol"
"Ángel Fortuño","300 mil €","Espanyol"
"Pol Tristán","100 mil €","Espanyol"
"Llorenç Serred","25 mil €","Espanyol"
"Marash Kumbulla","7,50 mill. €","Espanyol"
"Fernando Calero","1,50 mill. €","Espanyol"
"Leandro Cabrera","1,00 mill. €","Espanyol"
"Sergi Gómez","600 mil €","Espanyol"
"José Luis Català","150 mil €","Espanyol"
"Pablo Ramón","100 mil €","Espanyol"
"Carlos Romero","5,00 mill. €","Espanyol"
"Brian Oliván","1,80 mill. €","Espanyol"
"Roger Hinojo","50 mil €","Espanyol"
"Omar El Hilali","15,00 mill. €","Espanyol"
"Álvaro Tejero","1,80 mill. €","Espanyol"
"José Ángel López","150 mil €","Espanyol"
"Urko González de Zárate","5,00 mill. €","Espanyol"
"Alex Král","6,00 mill. €","Espanyol"
"Pol Lozano","5,00 mill. €","Espanyol"
"Edu Expósito","3,00 mill. €","Espanyol"
"José Gragera","2,00 mill. €","Espanyol"
"Álvaro Aguado","1,80 mill. €","Espanyol"
"Justin Smith","300 mil €","Espanyol"
"Rafel Bauzà","200 mil €","Espanyol"
"Javi Puado","10,00 mill. €","Espanyol"
"Naci Ünüvar","2,00 mill. €","Espanyol"
"Pere Milla","1,20 mill. €","Espanyol"
"Alex Almansa","200 mil €","Espanyol"
"Jofre Carreras","3,00 mill. €","Espanyol"
"Irvin Cardona","2,50 mill. €","Espanyol"
"Antoniu Roca","1,80 mill. €","Espanyol"
"Salvi Sánchez","600 mil €","Espanyol"
"Roberto Fernández","6,00 mill. €","Espanyol"
"Alejo Veliz","2,50 mill. €","Espanyol"
"Walid Cheddira","2,50 mill. €","Espanyol"
"Omar Sadik","500 mil €","Espanyol"
